Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
S100b	S100b	chr10	+	76253836	76261319	22.651415	0.993252	2.548121
Prmt2	Prmt2	chr10	-	76207226	76237865	340.320282	15.911226	40.819195
Mir678	Mir678	chr10	-	76207326	76207409	0.016930	0.000742	0.001905
Dip2a	Dip2a	chr10	-	76263049	76345291	44.773602	1.992159	5.110751
Gm40699	Gm40699	chr10	+	76345381	76347257	1.475146	0.064684	0.165943
Pcnt	Pcnt	chr10	-	76351254	76442912	50.047905	2.527450	6.484004
1700094J05Rik	1700094J05Rik	chr10	+	76389015	76401507	0.000000	0.000000	0.000000
Smarcb1	Smarcb1	chr10	-	75896769	75921614	579.347595	25.626839	65.743950
Mmp11	Mmp11	chr10	-	75923221	75932502	31.315004	1.502672	3.855006
Chchd10	Chchd10	chr10	+	75932970	75937747	2837.609863	125.626724	322.287018
Gm867	Gm867	chr10	-	75937719	75940687	19.061249	1.030740	2.644295
Vpreb3	Vpreb3	chr10	+	75948312	75949648	1.423841	0.062642	0.160704
Gm40698	Gm40698	chr10	-	75953850	75954285	0.000000	0.000000	0.000000
Gm5134	Gm5134	chr10	+	75954381	76009591	1.760486	0.187378	0.480705
Mir6409	Mir6409	chr10	+	76008926	76009017	0.002025	0.000089	0.000228
2610028H24Rik	2610028H24Rik	chr10	+	76449020	76461218	3.685266	0.188362	0.483229
Ybey	Ybey	chr10	-	76458129	76469114	25.330366	1.444842	3.706646
Mcm3ap	Mcm3ap	chr10	+	76468971	76515859	82.276077	3.829221	9.823613
Col6a2	Col6a2	chr10	-	76595756	76623625	0.000000	0.000000	0.000000
Col6a1	Col6a1	chr10	-	76708792	76726044	0.449447	0.019708	0.050560
Lss	Lss	chr10	+	76531565	76557139	53.085239	2.527775	6.484839
4930483K19Rik	4930483K19Rik	chr10	-	76545871	76562226	0.000000	0.000000	0.000000
Spatc1l	Spatc1l	chr10	+	76562156	76570201	0.000000	0.000000	0.000000
Gm15343	Gm15343	chr10	-	76564573	76570532	0.000000	0.000000	0.000000
Gm35721	Gm35721	chr10	-	76963936	76991410	0.316601	0.013883	0.035615
Gm3137	Gm3137	chr10	-	77004768	77029564	0.129467	0.009241	0.023707
Gm10787	Gm10787	chr10	+	77011995	77022214	0.000000	0.000000	0.000000
Pcbp3	Pcbp3	chr10	-	76761854	76961956	31.935701	16.957607	43.503616
Slc19a1	Slc19a1	chr10	+	77032269	77050432	200.696457	32.118679	82.398338
Col18a1	Col18a1	chr10	-	77052178	77166530	67.756332	3.917855	10.050996
Gm40703	Gm40703	chr10	-	77250856	77252089	0.921698	0.040416	0.103684
Gm10941	Gm10941	chr10	-	77257765	77259223	4.103354	0.179930	0.461598
Pofut2	Pofut2	chr10	+	77259223	77269586	330.693054	15.667593	40.194168
Adarb1	Adarb1	chr10	-	77290727	77418273	18.996571	1.268153	3.253361
Gm17769	Gm17769	chr10	+	77418376	77420939	2.868565	0.125785	0.322693
Gm35920	Gm35920	chr10	+	77457973	77470556	0.000000	0.000000	0.000000
Gm35983	Gm35983	chr10	+	77470595	77472464	0.000000	0.000000	0.000000
Fam207a	Fam207a	chr10	-	77486655	77516924	159.960724	9.976004	25.592773
Itgb2	Itgb2	chr10	+	77530329	77565681	4368.292480	197.579315	506.876617
Pttg1ip	Pttg1ip	chr10	+	77581767	77598732	1622.626343	129.573181	332.411346
Sumo3	Sumo3	chr10	+	77606097	77618331	521.538391	53.135582	136.315796
Tspear	Tspear	chr10	+	77686030	77886994	0.567856	0.053765	0.137931
Gm19402	Gm19402	chr10	-	77689661	77691289	0.000000	0.000000	0.000000
Gm9508	Gm9508	chr10	-	77696273	77697233	0.000000	0.000000	0.000000
Gm10272	Gm10272	chr10	+	77706587	77706986	0.000000	0.000000	0.000000
Gm10024	Gm10024	chr10	+	77711446	77712009	0.000000	0.000000	0.000000
Gm10142	Gm10142	chr10	+	77715807	77716169	0.000000	0.000000	0.000000
Krtap12-1	Krtap12-1	chr10	+	77720586	77721256	0.000000	0.000000	0.000000
Gm10100	Gm10100	chr10	+	77726486	77726848	0.000000	0.000000	0.000000
Gm9736	Gm9736	chr10	-	77750514	77751420	0.000000	0.000000	0.000000
Gm3233	Gm3233	chr10	-	77758973	77759838	0.000000	0.000000	0.000000
Gm3238	Gm3238	chr10	-	77770633	77771325	0.000000	0.000000	0.000000
LOC102640500	LOC102640500	chr10	-	77776217	77776944	0.000000	0.000000	0.000000
Gm3250	Gm3250	chr10	-	77781733	77782542	0.000000	0.000000	0.000000
Gm7137	Gm7137	chr10	-	77787422	77788200	0.000000	0.000000	0.000000
Gm9639	Gm9639	chr10	-	77794399	77795082	0.000000	0.000000	0.000000
Gm19668	Gm19668	chr10	-	77798387	77799133	0.000000	0.000000	0.000000
Gm9507	Gm9507	chr10	-	77811132	77812101	0.000000	0.000000	0.000000
Gm2696	Gm2696	chr10	+	77814682	77815404	0.000000	0.000000	0.000000
Krtap10-4	Krtap10-4	chr10	-	77826169	77827070	0.000000	0.000000	0.000000
Krtap10-10	Krtap10-10	chr10	+	77835947	77837251	0.000000	0.000000	0.000000
Gm36176	Gm36176	chr10	+	77846805	77847377	0.000000	0.000000	0.000000
Gm10318	Gm10318	chr10	+	77852859	77853788	0.000000	0.000000	0.000000
Gm3285	Gm3285	chr10	+	77861975	77862638	0.000000	0.000000	0.000000
Ube2g2	Ube2g2	chr10	+	77622321	77645990	1213.059082	53.191956	136.460434
Mir1930	Mir1930	chr10	+	77641224	77641307	0.928572	0.040717	0.104458
1700009J07Rik	1700009J07Rik	chr10	+	77893420	77896111	3.783370	0.165899	0.425602
Lrrc3	Lrrc3	chr10	-	77897575	77902536	1046.309082	45.880066	117.702255
Trpm2	Trpm2	chr10	-	77907722	77969911	106.099258	5.652884	14.502097
Gm40705	Gm40705	chr10	-	77939058	77940259	0.000000	0.000000	0.000000
1810043G02Rik	1810043G02Rik	chr10	+	77978530	77985438	210.172073	11.480990	29.453720
Pfkl	Pfkl	chr10	-	77986947	78009796	1005.532593	48.955433	125.591904
Gm30039	Gm30039	chr10	-	78091338	78092957	1.484353	0.065088	0.166979
Icosl	Icosl	chr10	+	78069368	78079525	893.168152	39.164921	100.474998
D10Jhu81e	D10Jhu81e	chr10	-	78162067	78169768	583.035950	25.565800	65.587357
Gm40708	Gm40708	chr10	+	78246624	78255434	0.000000	0.000000	0.000000
Gm30122	Gm30122	chr10	-	78248880	78264096	1.083278	0.047501	0.121861
Trappc10	Trappc10	chr10	-	78186725	78244642	35.831020	1.571170	4.030733
Pwp2	Pwp2	chr10	-	78170909	78185171	85.937973	4.513579	11.579287
Agpat3	Agpat3	chr10	-	78269174	78352484	114.142738	6.041184	15.498256
Mir7659	Mir7659	chr10	-	78340150	78340207	0.000000	0.000000	0.000000
Rrp1	Rrp1	chr10	-	78400362	78413043	1016.774658	48.383938	124.125778
Mir6907	Mir6907	chr10	-	78408475	78408545	0.000000	0.000000	0.000000
Cstb	Cstb	chr10	+	78425670	78427622	1554.646240	68.170364	174.886536
Pdxk	Pdxk	chr10	-	78436747	78464948	384.883392	16.876921	43.296619
Mir6908	Mir6908	chr10	-	78445095	78445157	0.000000	0.000000	0.000000
Ccdc105	Ccdc105	chr10	-	78746924	78753067	0.046566	0.002042	0.005238
Gm30400	Gm30400	chr10	+	78747130	78772355	0.000000	0.000000	0.000000
Ilvbl	Ilvbl	chr10	+	78574345	78584502	605.393860	41.115711	105.479622
Syde1	Syde1	chr10	-	78584503	78591964	63.697071	3.334198	8.553662
2610008E11Rik	2610008E11Rik	chr10	-	79064374	79097621	54.907059	2.423425	6.217135
Plpp2	Plpp2	chr10	-	79526424	79533787	125.996368	5.550018	14.238203
Mir6909	Mir6909	chr10	-	79531029	79531090	0.000000	0.000000	0.000000
Madcam1	Madcam1	chr10	+	79664394	79668541	11.788785	0.613095	1.572854
Mier2	Mier2	chr10	-	79540245	79558901	73.484818	8.471283	21.732513
Tpgs1	Tpgs1	chr10	+	79669410	79676126	1056.991821	46.348495	118.903984
Cdc34	Cdc34	chr10	+	79682194	79688398	216.836624	10.745539	27.566965
Gzmm	Gzmm	chr10	+	79689020	79695261	20.880230	1.991194	5.108275
Misp	Misp	chr10	+	79821019	79830452	2.994381	0.188611	0.483870
Fstl3	Fstl3	chr10	+	79777274	79782630	9.240223	0.405179	1.039459
Prss57	Prss57	chr10	-	79781474	79794740	0.402014	0.017879	0.045866
Palm	Palm	chr10	+	79793572	79820915	58.662781	5.186266	13.305021
Gm40713	Gm40713	chr10	-	79800681	79807025	1.537797	0.074870	0.192074
Bsg	Bsg	chr10	+	79704358	79711979	24772.013672	1501.642700	3852.364502
Gm30480	Gm30480	chr10	-	79716192	79716908	0.594886	0.026085	0.066920
Hcn2	Hcn2	chr10	+	79716634	79736108	0.650243	0.028513	0.073148
Polrmt	Polrmt	chr10	-	79736117	79746589	154.016693	6.781603	17.397753
Fgf22	Fgf22	chr10	+	79754575	79757572	2.568735	0.146715	0.376386
Rnf126	Rnf126	chr10	-	79758515	79767011	32.611309	1.482463	3.803160
E130317F20Rik	E130317F20Rik	chr10	-	79851377	79854971	21.289581	0.933536	2.394925
Ptbp1	Ptbp1	chr10	+	79854432	79864435	769.639526	35.588371	91.299599
Plppr3	Plppr3	chr10	-	79860475	79874634	3.363757	0.212023	0.543932
Mir6910	Mir6910	chr10	+	79862587	79862652	0.954545	0.041856	0.107379
Cfd	Cfd	chr10	+	79890853	79892660	0.000000	0.000000	0.000000
Med16	Med16	chr10	-	79894707	79908941	138.500290	6.439348	16.519718
R3hdm4	R3hdm4	chr10	-	79910052	79917047	906.523804	42.567589	109.204323
Kiss1r	Kiss1r	chr10	+	79916960	79924088	9.855845	0.480574	1.232881
Gm40715	Gm40715	chr10	-	79924693	79926933	3.834916	0.168159	0.431401
Arid3a	Arid3a	chr10	+	79927043	79955018	15.349277	1.102142	2.827471
Wdr18	Wdr18	chr10	+	79959989	79969247	542.920227	25.764215	66.096382
Grin3b	Grin3b	chr10	+	79970397	79977190	3.483630	0.154297	0.395838
Tmem259	Tmem259	chr10	-	79977120	79984330	66.391777	2.995403	7.684506
Cnn2	Cnn2	chr10	+	79988600	79995400	329.119537	14.431706	37.023586
Abca7	Abca7	chr10	+	79996455	80015572	141.945663	6.338952	16.262159
Hmha1	Hmha1	chr10	+	80016672	80031471	1518.796753	99.685272	255.735947
Polr2e	Polr2e	chr10	-	80035953	80039659	1420.130981	62.271950	159.754532
Gpx4	Gpx4	chr10	+	80047166	80056439	2101.296875	196.888641	505.104706
Sbno2	Sbno2	chr10	-	80056997	80106108	184.797318	10.931159	28.043159
LOC108167824	LOC108167824	chr10	+	80073893	80081724	30.987013	1.358763	3.485816
Midn	Midn	chr10	+	80148239	80158368	46.758148	2.469537	6.335432
Stk11	Stk11	chr10	+	80115692	80130685	91.306648	17.962753	46.082249
Cbarp	Cbarp	chr10	-	80130434	80140135	46.197731	3.063790	7.859949
Atp5d	Atp5d	chr10	+	80138768	80145818	1590.848877	103.760475	266.190613
Efna2	Efna2	chr10	+	80179482	80190010	7.387142	0.323922	0.831000
Mum1	Mum1	chr10	+	80226434	80245144	104.426369	6.703671	17.197823
Cirbp	Cirbp	chr10	+	80165990	80172691	447.478607	56.793518	145.699997
1600002K03Rik	1600002K03Rik	chr10	+	80172944	80175119	69.769585	3.059357	7.848577
Gamt	Gamt	chr10	-	80258151	80261026	168.863144	8.520960	21.859955
Ndufs7	Ndufs7	chr10	+	80249121	80256793	1375.227539	85.747162	219.978638
Dazap1	Dazap1	chr10	+	80261467	80288413	33.986069	8.033093	20.608366
Mir6911	Mir6911	chr10	+	80278164	80278232	0.000000	0.000000	0.000000
Rps15	Rps15	chr10	+	80292431	80294114	1610.766479	106.213020	272.482452
Pcsk4	Pcsk4	chr10	-	80321283	80329909	1.792219	0.092351	0.236919
Reep6	Reep6	chr10	+	80330003	80336441	21.996058	1.137978	2.919407
Adamtsl5	Adamtsl5	chr10	-	80339793	80349039	7.060368	0.427415	1.096504
Mex3d	Mex3d	chr10	-	80380355	80387651	9.855740	0.432169	1.108700
Plk5	Plk5	chr10	+	80356459	80365489	57.095448	4.016940	10.305191
Gm30682	Gm30682	chr10	-	80294203	80296396	0.000000	0.000000	0.000000
Apc2	Apc2	chr10	+	80295958	80318257	2.240139	0.127473	0.327023
2310011J03Rik	2310011J03Rik	chr10	-	80318255	80320548	662.894958	29.067570	74.570923
Gm30823	Gm30823	chr10	+	80387760	80395067	0.000000	0.000000	0.000000
Mbd3	Mbd3	chr10	-	80392539	80399531	172.602783	8.148813	20.905239
Uqcr11	Uqcr11	chr10	-	80402997	80406821	6924.609863	303.640259	778.968872
Tcf3	Tcf3	chr10	-	80409165	80433960	115.353111	6.341170	16.267851
Rexo1	Rexo1	chr10	-	80540926	80562271	149.198441	9.329245	23.933558
Gm31057	Gm31057	chr10	+	80547494	80555297	0.000000	0.000000	0.000000
Csnk1g2	Csnk1g2	chr10	+	80622705	80640771	16.898479	2.163061	5.549190
Btbd2	Btbd2	chr10	-	80642617	80657124	19.164797	0.916055	2.350078
Klf16	Klf16	chr10	-	80567121	80577296	41.475491	1.818677	4.665695
Gm26710	Gm26710	chr10	+	80569923	80580104	0.387655	0.027520	0.070601
Abhd17a	Abhd17a	chr10	-	80583649	80590341	23.663948	1.236516	3.172200
Adat3	Adat3	chr10	+	80602880	80607654	50.742111	2.225013	5.708123
Scamp4	Scamp4	chr10	+	80602882	80615783	917.896729	40.249256	103.256790
Mir6912	Mir6912	chr10	+	80609260	80609329	2.228571	0.097722	0.250698
Gm31298	Gm31298	chr10	-	80612960	80622610	0.000000	0.000000	0.000000
Mknk2	Mknk2	chr10	-	80665318	80676293	76.921280	3.463769	8.886069
Mob3a	Mob3a	chr10	-	80685253	80701820	1200.499023	52.641209	135.047531
Izumo4	Izumo4	chr10	+	80702009	80705382	48.249454	3.890829	9.981664
Ap3d1	Ap3d1	chr10	-	80706956	80742284	283.371185	13.813442	35.437469
Lmnb2	Lmnb2	chr10	-	80901363	80918245	44.033054	2.408519	6.178896
Gadd45b	Gadd45b	chr10	+	80930091	80932204	160.907578	7.055707	18.100948
Tmprss9	Tmprss9	chr10	+	80871117	80899495	0.395176	0.017588	0.045122
Timm13	Timm13	chr10	-	80899450	80900969	934.267151	40.967087	105.098343
Diras1	Diras1	chr10	-	81019589	81025824	4.347235	0.196519	0.504157
Gng7	Gng7	chr10	-	80948624	81014925	36.374245	1.656501	4.249644
Slc39a3	Slc39a3	chr10	-	81028540	81037421	229.861542	10.726192	27.517332
Dot1l	Dot1l	chr10	+	80755130	80795461	11.858309	0.692423	1.776366
Plekhj1	Plekhj1	chr10	-	80796099	80798626	466.738220	22.902252	58.754208
Sf3a2	Sf3a2	chr10	+	80798589	80804924	400.056244	47.961334	123.041611
Amh	Amh	chr10	+	80805028	80807679	0.832474	0.036918	0.094711
Jsrp1	Jsrp1	chr10	-	80808494	80813729	0.557170	0.025428	0.065233
Oaz1	Oaz1	chr10	+	80826656	80829290	7227.174805	316.954651	813.126038
Mir1982	Mir1982	chr10	+	80828797	80828870	45.040539	1.975002	5.066737
Lingo3	Lingo3	chr10	-	80832801	80844039	1.096172	0.070621	0.181173
Lsm7	Lsm7	chr10	-	80852824	80855247	567.096069	26.743696	68.609169
Sppl2b	Sppl2b	chr10	+	80855246	80868708	92.487404	10.089883	25.884926
Thop1	Thop1	chr10	+	81070083	81082360	113.146614	4.961416	12.728182
Creb3l3	Creb3l3	chr10	-	81084333	81098872	0.823478	0.036109	0.092635
Sgta	Sgta	chr10	-	81044071	81060233	1121.366699	54.628929	140.146896
Map2k2	Map2k2	chr10	+	81105912	81124697	558.620056	25.971245	66.627502
Zbtb7a	Zbtb7a	chr10	+	81135225	81152222	193.061615	20.150799	51.695538
Pias4	Pias4	chr10	-	81153961	81167720	389.106384	17.062096	43.771675
Dapk3	Dapk3	chr10	+	81182987	81193197	8.376677	0.523123	1.342037
Atcayos	Atcayos	chr10	+	81194691	81208370	3.895382	0.170810	0.438203
Nmrk2	Nmrk2	chr10	-	81198170	81202212	0.230167	0.011201	0.028735
Atcay	Atcay	chr10	-	81204513	81230779	1.630206	0.071484	0.183386
Zfr2	Zfr2	chr10	+	81233136	81252123	33.804165	2.117197	5.431528
Eef2	Eef2	chr10	+	81176631	81182509	2300.437012	100.872871	258.782654
Snord37	Snord37	chr10	+	81178961	81179013	0.000000	0.000000	0.000000
Matk	Matk	chr10	+	81252798	81262985	175.731094	14.690917	37.688572
Mrpl54	Mrpl54	chr10	-	81264722	81266926	720.744446	31.604239	81.078575
Apba3	Apba3	chr10	+	81266965	81273247	157.373642	9.734781	24.973934
Mir3057	Mir3057	chr10	+	81271597	81271687	2.676442	0.117360	0.301080
Tjp3	Tjp3	chr10	-	81273188	81291581	168.278320	8.190103	21.011164
Pip5k1c	Pip5k1c	chr10	+	81292959	81319974	305.610748	18.361935	47.106319
LOC108167825	LOC108167825	chr10	-	81301701	81302942	13.816832	0.605860	1.554294
Tbxa2r	Tbxa2r	chr10	+	81328257	81335184	14.829235	0.792700	2.033619
Gipc3	Gipc3	chr10	-	81336541	81343744	1.793822	0.078658	0.201792
Cactin	Cactin	chr10	+	81321103	81326251	238.031204	10.437534	26.776800
Hmg20b	Hmg20b	chr10	-	81346046	81350511	342.699951	16.750845	42.973183
Mfsd12	Mfsd12	chr10	+	81357474	81366225	490.010223	24.687822	63.334969
4930404N11Rik	4930404N11Rik	chr10	-	81364024	81365820	0.279564	0.012259	0.031449
Fzr1	Fzr1	chr10	-	81366879	81378370	518.751526	22.746964	58.355820
Celf5	Celf5	chr10	-	81459227	81482723	0.929316	0.047041	0.120681
Dohh	Dohh	chr10	+	81384428	81388352	473.418976	20.759157	53.256233
Mir6913	Mir6913	chr10	+	81386347	81386412	0.000000	0.000000	0.000000
Smim24	Smim24	chr10	+	81393064	81395079	38.827827	1.702578	4.367852
Nfic	Nfic	chr10	-	81396191	81431133	295.795807	13.558712	34.783970
Gm16104	Gm16104	chr10	+	81409580	81411595	0.663419	0.029091	0.074630
Mir1191b	Mir1191b	chr10	-	81416240	81416297	0.000000	0.000000	0.000000
Gm31764	Gm31764	chr10	+	81431468	81431922	0.000000	0.000000	0.000000
Ncln	Ncln	chr10	-	81486455	81496691	734.412048	35.414989	90.854805
BC025920	BC025920	chr10	+	81606308	81609836	2.427513	0.106445	0.273078
Aes	Aes	chr10	+	81559444	81566371	369.409302	16.597519	42.579830
Tle2	Tle2	chr10	+	81574739	81592581	11.824994	0.656177	1.683378
Tle6	Tle6	chr10	-	81590904	81601185	6.733360	0.360839	0.925707
Gm32024	Gm32024	chr10	+	81594509	81599098	0.000000	0.000000	0.000000
S1pr4	S1pr4	chr10	-	81497745	81500137	26.426245	1.158776	2.972763
Gna15	Gna15	chr10	-	81502313	81524483	3795.807861	188.218445	482.861908
Gna11	Gna11	chr10	-	81528732	81545046	315.246460	13.823380	35.462963
Zfp433	Zfp433	chr10	+	81704192	81723814	6.152322	0.348748	0.894690
Gm3055	Gm3055	chr10	-	81744980	81751833	7.487363	0.328317	0.842275
Sirt6	Sirt6	chr10	-	81621786	81627797	37.153648	2.921987	7.496163
Ankrd24	Ankrd24	chr10	+	81627686	81647612	12.509558	1.078653	2.767211
Gm10778	Gm10778	chr10	+	81649069	81667361	1.081693	0.047432	0.121683
Gm32687	Gm32687	chr10	+	81863436	81882906	5.226853	0.402260	1.031972
Zfp781	Zfp781	chr10	-	81901911	81931272	4.443699	0.249422	0.639876
LOC102635133	LOC102635133	chr10	+	81995971	82011636	6.227921	0.273091	0.700596
Gm33378	Gm33378	chr10	+	82011695	82016869	30.168135	1.322856	3.393698
LOC108167777	LOC108167777	chr10	-	82046447	82048048	8.853077	0.388202	0.995908
Zfp873	Zfp873	chr10	+	82048086	82077727	52.935818	2.890066	7.414272
BC024063	BC024063	chr10	+	82083322	82111218	27.576296	1.209205	3.102135
AU041133	AU041133	chr10	+	82128013	82153065	33.523537	1.469988	3.771157
Gm40721	Gm40721	chr10	-	82613256	82618948	0.318146	0.013951	0.035789
Gm40720	Gm40720	chr10	+	82177630	82191292	0.392573	0.177899	0.456388
Gm15608	Gm15608	chr10	+	82194555	82201488	0.365884	0.016044	0.041159
Zfp938	Zfp938	chr10	-	82224566	82241275	73.182800	3.673043	9.422947
1190007I07Rik	1190007I07Rik	chr10	-	82619851	82623228	99.034760	4.413422	11.322341
Gm4924	Gm4924	chr10	+	82354217	82422877	3.137971	0.987160	2.532493
Tdg	Tdg	chr10	+	82629821	82650494	166.784546	7.983801	20.481909
Glt8d2	Glt8d2	chr10	-	82650428	82694124	0.080210	0.003517	0.009023
Hcfc2	Hcfc2	chr10	+	82697497	82795865	8.786238	3.870643	9.929876
Nfyb	Nfyb	chr10	-	82748700	82764144	154.962509	7.576801	19.437780
Txnrd1	Txnrd1	chr10	+	82833951	82897724	23.138550	5.102517	13.090169
Gm38560	Gm38560	chr10	-	82845342	82859208	8.239408	0.475496	1.219853
Eid3	Eid3	chr10	+	82866626	82867930	7.447510	0.326569	0.837791
Gm40722	Gm40722	chr10	+	83338701	83339634	0.000000	0.000000	0.000000
Slc41a2	Slc41a2	chr10	-	83230848	83338330	24.036413	1.367663	3.508649
Chst11	Chst11	chr10	+	82985382	83195904	5.388720	2.718416	6.973915
D10Wsu102e	D10Wsu102e	chr10	+	83360221	83368835	113.145912	4.961385	12.728103
Aldh1l2	Aldh1l2	chr10	-	83487447	83534151	16.699306	0.758272	1.945296
A230046K03Rik	A230046K03Rik	chr10	+	83543941	83596473	180.549973	16.670319	42.766594
1500009L16Rik	1500009L16Rik	chr10	+	83722662	83762762	15.711525	0.812188	2.083615
LOC108167783	LOC108167783	chr10	-	84317320	84335749	0.000000	0.000000	0.000000
Appl2	Appl2	chr10	-	83600033	83648860	169.077026	12.324794	31.618441
Gm34405	Gm34405	chr10	-	84500044	84517102	0.000000	0.000000	0.000000
Platr7	Platr7	chr10	-	84547417	84553338	0.000000	0.000000	0.000000
Ckap4	Ckap4	chr10	-	84526305	84533888	30.919382	1.355798	3.478209
Nuak1	Nuak1	chr10	-	84370900	84440471	283.588562	13.422277	34.433960
Gm34515	Gm34515	chr10	+	84572321	84575068	0.000000	0.000000	0.000000
Tcp11l2	Tcp11l2	chr10	+	84576947	84614355	629.447510	27.600920	70.808319
Rfx4	Rfx4	chr10	+	84756048	84906538	0.272021	0.088400	0.226784
Gm40728	Gm40728	chr10	-	84797949	84863288	0.000000	0.000000	0.000000
LOC102637873	LOC102637873	chr10	-	84620523	84627528	1.201782	0.052697	0.135192
Polr3b	Polr3b	chr10	+	84622293	84727178	109.075218	5.179590	13.287894
Ric8b	Ric8b	chr10	+	84917249	85018337	87.120735	4.429936	11.364706
Gm34633	Gm34633	chr10	-	84987715	85003655	8.651163	0.379349	0.973194
Fhl4	Fhl4	chr10	-	85097019	85102495	8.138951	0.356888	0.915574
Tmem263	Tmem263	chr10	+	85102627	85117747	259.173645	11.364619	29.155174
Mterf2	Mterf2	chr10	-	85119433	85128069	18.980036	0.901733	2.313335
Gm34712	Gm34712	chr10	-	85332687	85347566	1.293040	0.056699	0.145458
Gm40730	Gm40730	chr10	+	85339013	85339952	0.000000	0.000000	0.000000
Cry1	Cry1	chr10	-	85131700	85185054	109.881310	5.169271	13.261419
Btbd11	Btbd11	chr10	+	85386771	85660292	13.090480	0.617607	1.584431
Gm40731	Gm40731	chr10	-	85578876	85583988	0.000000	0.000000	0.000000
Ascl4	Ascl4	chr10	+	85928491	85929647	3.650821	0.160086	0.410691
Prdm4	Prdm4	chr10	-	85891964	85917152	16.377922	0.789034	2.024215
Pwp1	Pwp1	chr10	+	85871831	85889103	232.600616	10.199407	26.165899
Rtcb	Rtcb	chr10	-	85938637	85957793	1765.199097	77.402985	198.572220
Fbxo7	Fbxo7	chr10	+	86021875	86048336	176.169220	17.307489	44.401211
Syn3	Syn3	chr10	-	86048746	86499025	0.261091	0.227193	0.582848
4930486F22Rik	4930486F22Rik	chr10	+	86095854	86113586	0.000000	0.000000	0.000000
Gm35636	Gm35636	chr10	+	86156131	86189543	0.000000	0.000000	0.000000
Timp3	Timp3	chr10	+	86300412	86349505	1720.639404	75.449074	193.559570
Nt5dc3	Nt5dc3	chr10	+	86778992	86838389	3.877422	0.171780	0.440690
Stab2	Stab2	chr10	-	86841210	87007942	0.269150	0.011802	0.030277
Igf1os	Igf1os	chr10	-	87826756	87864724	0.000000	0.000000	0.000000
Igf1	Igf1	chr10	+	87858265	87937047	13.712741	1.117964	2.868062
Pmch	Pmch	chr10	+	88091072	88092374	0.000000	0.000000	0.000000
Parpbp	Parpbp	chr10	-	88091398	88146946	0.848052	0.099342	0.254856
Gm6653	Gm6653	chr10	-	88134382	88137579	0.000000	0.000000	0.000000
Nup37	Nup37	chr10	+	88146975	88178395	54.256134	2.591411	6.648092
Ccdc53	Ccdc53	chr10	+	88201097	88260818	207.694092	15.397750	39.501904
Dram1	Dram1	chr10	-	88322801	88364383	10.435067	0.534534	1.371312
Gm40734	Gm40734	chr10	+	88357322	88371636	0.000000	0.000000	0.000000
Gm40733	Gm40733	chr10	-	88368052	88379133	0.269852	0.048109	0.123421
Gnptab	Gnptab	chr10	+	88379232	88447330	33.803715	1.534099	3.935630
Spic	Spic	chr10	-	88675269	88683023	11.092417	0.486396	1.247817
Sycp3	Sycp3	chr10	+	88459587	88473236	4.647455	0.203788	0.522805
Chpt1	Chpt1	chr10	-	88469513	88503970	82.555733	8.541891	21.913652
1810014B01Rik	1810014B01Rik	chr10	+	86685527	86689954	61.495686	2.696551	6.917823
Hsp90b1	Hsp90b1	chr10	-	86690841	86705444	8043.176270	352.688751	904.799561
Ttc41	Ttc41	chr10	+	86705618	86776844	1.019953	0.159124	0.408221
Gm4925	Gm4925	chr10	-	88729541	88731101	1.730942	0.075901	0.194719
Arl1	Arl1	chr10	+	88731414	88743202	2096.944092	91.949821	235.891159
Slc5a8	Slc5a8	chr10	+	88885992	88929515	0.673232	0.029521	0.075734
Utp20	Utp20	chr10	-	88746607	88826814	32.865246	1.441123	3.697104
Gas2l3	Gas2l3	chr10	-	89408822	89444374	25.143707	1.164920	2.988525
Nr1h4	Nr1h4	chr10	-	89454234	89533646	0.000000	0.000000	0.000000
Slc17a8	Slc17a8	chr10	-	89574020	89621249	3.164122	0.146972	0.377048
Ano4	Ano4	chr10	-	88948932	89345082	9.540914	0.550608	1.412549
Gm30769	Gm30769	chr10	+	89257132	89259142	0.000000	0.000000	0.000000
Scyl2	Scyl2	chr10	-	89638720	89686291	77.849052	4.355190	11.172950
1500026H17Rik	1500026H17Rik	chr10	+	89686363	89700866	4.623064	0.202719	0.520061
Gm30963	Gm30963	chr10	-	89736777	89741413	0.147092	0.008369	0.021470
Actr6	Actr6	chr10	-	89711966	89732314	317.364105	15.648282	40.144627
Uhrf1bp1l	Uhrf1bp1l	chr10	+	89744991	89819891	107.142578	8.305964	21.308401
Gm31090	Gm31090	chr10	+	89812159	89813893	0.320324	0.014046	0.036034
Anks1b	Anks1b	chr10	+	89873023	90973300	0.559753	0.582579	1.494569
Gm4184	Gm4184	chr10	+	89878269	89878601	26.456457	1.160101	2.976161
Apaf1	Apaf1	chr10	-	90989311	91082743	55.331097	2.434834	6.246404
Ikbip	Ikbip	chr10	+	91082691	91102613	98.776894	11.545353	29.618835
LOC102633753	LOC102633753	chr10	-	91208619	91217312	0.000000	0.000000	0.000000
Mir135a-2	Mir135a-2	chr10	-	92072086	92072185	0.400000	0.017540	0.044997
Tmpo	Tmpo	chr10	-	91147571	91181716	18.763447	1.956865	5.020206
Rmst	Rmst	chr10	-	92081746	92165178	1.769632	0.077597	0.199071
Mir1251	Mir1251	chr10	-	92137140	92137223	0.000000	0.000000	0.000000
