Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
Traf3	Traf3	chr12	+	111166370	111267155	17.566328	1.011329	2.626530
A230065H16Rik	A230065H16Rik	chr12	+	111402047	111412077	0.131359	0.022718	0.059001
Exoc3l4	Exoc3l4	chr12	+	111417430	111431680	1.235689	0.123898	0.321777
Tnfaip2	Tnfaip2	chr12	+	111442447	111455018	26.888115	1.817720	4.720814
A230087F16Rik	A230087F16Rik	chr12	+	111284429	111292887	0.000000	0.000000	0.000000
Cdc42bpb	Cdc42bpb	chr12	-	111292972	111377718	44.135910	2.441698	6.341351
2810029C07Rik	2810029C07Rik	chr12	-	111572317	111574402	0.756397	0.041519	0.107829
Mark3	Mark3	chr12	+	111574478	111656227	27.579863	1.643535	4.268435
Eif5	Eif5	chr12	+	111538101	111546753	1082.791992	59.460445	154.425125
Snora28	Snora28	chr12	+	111540946	111541067	48.983608	2.688740	6.982944
Trmt61a	Trmt61a	chr12	+	111678105	111683902	81.306618	4.893731	12.709541
Bag5	Bag5	chr12	-	111709488	111713317	258.136475	17.412466	45.222031
Apopt1	Apopt1	chr12	+	111713269	111755055	82.754860	8.698327	22.590481
Gm36757	Gm36757	chr12	+	111945958	111954150	0.800847	0.044179	0.114738
Klc1	Klc1	chr12	+	111758849	111807844	61.752129	15.776897	40.974285
Xrcc3	Xrcc3	chr12	-	111803192	111813879	6.304629	0.378267	0.982399
Kif26a	Kif26a	chr12	+	112144135	112181747	10.042043	0.591292	1.535648
Tmem179	Tmem179	chr12	-	112500184	112511160	1.016856	0.055816	0.144960
Zfyve21	Zfyve21	chr12	+	111814169	111828388	81.203667	30.407549	78.971649
Ppp1r13b	Ppp1r13b	chr12	-	111828458	111908105	37.375656	2.163088	5.617770
2010107E04Rik	2010107E04Rik	chr12	-	111961375	111966977	461.282196	44.126091	114.600166
Inf2	Inf2	chr12	+	112588745	112615557	0.721577	0.077248	0.200622
Gm30048	Gm30048	chr12	-	112592836	112597875	0.000000	0.000000	0.000000
Ckb	Ckb	chr12	-	111669355	111672338	6782.459473	372.293304	966.885376
Adssl1	Adssl1	chr12	+	112620047	112641355	218.118927	11.972680	31.094326
Gm30101	Gm30101	chr12	-	112642204	112644746	1.596650	0.109550	0.284514
Siva1	Siva1	chr12	+	112644828	112649152	181.466751	10.016089	26.012856
Gm30238	Gm30238	chr12	-	112690984	112695441	0.734948	0.040342	0.104772
Gm30298	Gm30298	chr12	+	112693503	112703753	0.000000	0.000000	0.000000
Zbtb42	Zbtb42	chr12	+	112678611	112682747	6.193148	0.357346	0.928066
LOC108168034	LOC108168034	chr12	-	112711949	112721584	0.000000	0.000000	0.000000
Cep170b	Cep170b	chr12	+	112721529	112746592	2.262836	0.171860	0.446339
Mir6940	Mir6940	chr12	+	112733322	112733391	0.000000	0.000000	0.000000
Akt1	Akt1	chr12	-	112653821	112674796	181.845612	11.169106	29.007359
Mir6939	Mir6939	chr12	-	112659277	112659351	0.000000	0.000000	0.000000
Gm30150	Gm30150	chr12	+	112674328	112675845	2.170916	0.119163	0.309479
BC022687	BC022687	chr12	+	112808975	112816245	36.262142	1.990451	5.169414
Gm40588	Gm40588	chr12	-	112816211	112817687	0.000000	0.000000	0.000000
LOC102632292	LOC102632292	chr12	-	112871526	112875840	0.000000	0.000000	0.000000
Gpr132	Gpr132	chr12	-	112850873	112868418	2.314458	0.518140	1.345666
Gm30461	Gm30461	chr12	+	112859982	112867649	0.192869	0.010710	0.027816
Cdca4	Cdca4	chr12	-	112820229	112829516	174.893021	11.157337	28.976797
Jag2	Jag2	chr12	-	112907803	112929517	25.885069	1.448161	3.761029
Mir6941	Mir6941	chr12	-	112920483	112920541	0.644135	0.035357	0.091826
Gm26583	Gm26583	chr12	-	112946370	112951576	5.176123	0.284121	0.737891
Nudt14	Nudt14	chr12	-	112934291	112942142	192.536942	10.660804	27.687244
Pld4	Pld4	chr12	+	112760655	112768986	13289.893555	768.206848	1995.114990
LOC108168035	LOC108168035	chr12	+	113000784	113004481	2.322917	0.127506	0.331147
Tex22	Tex22	chr12	+	113074468	113088917	0.167910	0.009748	0.025316
Mta1	Mta1	chr12	+	113098278	113137206	35.014725	2.034110	5.282801
Pacs2	Pacs2	chr12	+	113014507	113074401	59.216206	3.374785	8.764676
Brf1	Brf1	chr12	-	112955631	113000699	93.532761	12.492045	32.443172
Btbd6	Btbd6	chr12	+	112976265	112979493	141.846191	11.258534	29.239614
Tmem121	Tmem121	chr12	+	113185903	113189523	0.330810	0.040457	0.105070
4930427A07Rik	4930427A07Rik	chr12	+	113156421	113165458	8.952906	0.491430	1.276297
Crip2	Crip2	chr12	+	113140236	113145506	138.825333	22.283411	57.872395
Gm30599	Gm30599	chr12	+	113145603	113147877	1.297455	0.071218	0.184961
Crip1	Crip1	chr12	+	113152012	113153879	564.888123	31.007051	80.528618
Zfp386	Zfp386	chr12	+	116047707	116063231	22.093515	3.008587	7.813621
LOC108168036	LOC108168036	chr12	-	116075152	116078237	0.000000	0.000000	0.000000
Vipr2	Vipr2	chr12	+	116077726	116148637	0.432991	0.054705	0.142075
Gm20658	Gm20658	chr12	-	116100553	116112310	0.000000	0.000000	0.000000
Wdr60	Wdr60	chr12	-	116206261	116263066	10.469707	1.004215	2.608053
Gm31482	Gm31482	chr12	+	117466124	117504953	0.830795	0.045603	0.118435
Esyt2	Esyt2	chr12	+	116280590	116390935	14.947159	1.251722	3.250856
D430020J02Rik	D430020J02Rik	chr12	-	116401947	116405161	5.481328	0.300873	0.781400
Ncapg2	Ncapg2	chr12	+	116405355	116463532	15.449654	0.894267	2.322507
Ptprn2	Ptprn2	chr12	+	116485692	117278167	0.312129	0.017235	0.044762
Gm6750	Gm6750	chr12	-	116507515	116507941	6.599532	0.362252	0.940808
Gm31336	Gm31336	chr12	-	116735648	116757632	0.000000	0.000000	0.000000
Gm10421	Gm10421	chr12	-	117144523	117151269	0.000000	0.000000	0.000000
Gm5441	Gm5441	chr12	-	117234521	117337012	0.000000	0.000000	0.000000
Mir153	Mir153	chr12	+	117250817	117250885	0.000000	0.000000	0.000000
Cdca7l	Cdca7l	chr12	+	117843473	117878712	0.450521	0.139279	0.361722
Dnah11	Dnah11	chr12	-	117877982	118199043	0.000000	0.000000	0.000000
Sp8	Sp8	chr12	+	118845353	118852578	0.599692	0.043972	0.114200
Itgb8	Itgb8	chr12	-	119162803	119238276	1.243863	0.068276	0.177321
Tmem196	Tmem196	chr12	+	119945684	120021246	0.757970	0.041605	0.108054
Gm35043	Gm35043	chr13	-	3267594	3358601	0.000000	0.000000	0.000000
Gm40653	Gm40653	chr13	+	3276850	3282376	0.000000	0.000000	0.000000
Gm16505	Gm16505	chr13	+	3356474	3363353	0.062014	0.006010	0.015608
Rapgef5	Rapgef5	chr12	+	117516479	117759737	33.633625	13.891212	36.076962
2810429I04Rik	2810429I04Rik	chr13	+	3478303	3492398	23.258120	1.276652	3.315602
1700024F13Rik	1700024F13Rik	chr13	+	3498050	3501393	6.866966	0.376932	0.978932
Gm40654	Gm40654	chr13	-	3514471	3519532	1.007622	0.055309	0.143643
Sp4	Sp4	chr12	-	118231686	118301440	56.999664	3.205405	8.324780
Gm35190	Gm35190	chr13	-	3709646	3767344	0.744186	0.040849	0.106089
Asb13	Asb13	chr13	+	3634013	3651779	338.810364	19.512938	50.677189
Akr1c13	Akr1c13	chr13	+	4191166	4205604	19.186380	1.182250	3.070431
Akr1c14	Akr1c14	chr13	+	4059591	4090422	17.732515	0.973348	2.527890
Akr1c12	Akr1c12	chr13	-	4268172	4279399	0.476848	0.026174	0.067978
Net1	Net1	chr13	-	3882018	3918220	56.722218	3.442948	8.941705
Gm35413	Gm35413	chr13	-	5802782	5803161	2.317073	0.127186	0.330314
Akr1e1	Akr1e1	chr13	-	4592490	4609164	184.988724	10.495588	27.258162
Gdi2	Gdi2	chr13	+	3538075	3566261	3606.963379	197.988388	514.197021
Fam208b	Fam208b	chr13	-	3566035	3611806	22.550821	2.161216	5.612909
Pitrm1	Pitrm1	chr13	+	6548122	6580158	147.272125	8.695065	22.582014
Pfkp	Pfkp	chr13	-	6579874	6648792	5.068075	0.909651	2.362462
Gm35730	Gm35730	chr13	+	6631534	6648563	0.212678	0.014115	0.036659
Idi1	Idi1	chr13	+	8885606	8892396	22.467039	1.233229	3.202828
Gtpbp4	Gtpbp4	chr13	-	8972070	8996532	130.196106	9.237162	23.989893
Wdr37	Wdr37	chr13	-	8802966	8872100	136.797226	15.148444	39.342129
Klf6	Klf6	chr13	+	5861489	5870393	2212.079590	121.422386	315.346893
LOC108168050	LOC108168050	chr13	-	9272686	9273163	6.571130	0.360693	0.936759
Larp4b	Larp4b	chr13	+	9093814	9174451	33.355392	13.122188	34.079723
Dip2c	Dip2c	chr13	+	9276503	9668928	16.448225	0.918219	2.384712
Chrm3	Chrm3	chr13	-	9875488	10360914	0.146912	0.008151	0.021169
LOC108168064	LOC108168064	chr13	+	10359165	10673847	0.000000	0.000000	0.000000
Gm36525	Gm36525	chr13	-	10539204	10557739	0.000000	0.000000	0.000000
Ryr2	Ryr2	chr13	-	11553099	12106945	0.000000	0.000000	0.000000
Gm36423	Gm36423	chr13	+	9674531	9685694	0.000000	0.000000	0.000000
Zmynd11	Zmynd11	chr13	-	9684836	9766014	160.918900	14.513823	37.693943
Actn2	Actn2	chr13	-	12269426	12340732	0.178894	0.009820	0.025503
Gm30026	Gm30026	chr13	+	12309722	12310844	0.000000	0.000000	0.000000
Gm40667	Gm40667	chr13	+	12310900	12323960	0.268248	0.014724	0.038241
Gm10336	Gm10336	chr13	-	12182717	12186488	17.274353	0.948200	2.462576
Mtr	Mtr	chr13	-	12182720	12258193	102.054291	9.048982	23.501171
Edaradd	Edaradd	chr13	-	12471209	12520704	0.140361	0.007946	0.020637
Gm2423	Gm2423	chr13	-	13231493	13232963	22.999321	1.262447	3.278708
Heatr1	Heatr1	chr13	+	12395375	12438893	145.610382	7.992641	20.757744
Lgals8	Lgals8	chr13	-	12439402	12464977	675.519958	40.590694	105.418358
Ero1lb	Ero1lb	chr13	+	12565808	12609533	99.710190	7.246058	18.818789
Gpr137b-ps	Gpr137b-ps	chr13	-	12614065	12650395	535.815002	29.411209	76.384048
Nid1	Nid1	chr13	+	13437602	13512275	10.338406	0.567481	1.473810
Gpr137b	Gpr137b	chr13	-	13357620	13394236	200.855148	12.912391	33.534855
Gng4	Gng4	chr13	+	13784059	13827895	0.411683	0.156798	0.407222
Gm30836	Gm30836	chr13	-	13586046	13591868	0.416400	0.030516	0.079253
Lyst	Lyst	chr13	+	13590340	13778803	15.895304	0.897059	2.329759
B3galnt2	B3galnt2	chr13	+	13954474	13999088	73.184921	4.280355	11.116538
Tbce	Tbce	chr13	-	13997947	14039639	28.916773	4.275738	11.104548
Ggps1	Ggps1	chr13	-	14049793	14063483	186.122284	20.857996	54.170444
Arid4b	Arid4b	chr13	+	14063609	14199603	85.240631	5.692094	14.782974
Hecw1	Hecw1	chr13	-	14226438	14523279	0.766047	0.047523	0.123423
Gm30893	Gm30893	chr13	+	14522562	14524500	0.000000	0.000000	0.000000
AW209491	AW209491	chr13	+	14630245	14638202	164.193771	9.160892	23.791811
Inhba	Inhba	chr13	+	16007743	16027723	0.967530	0.100174	0.260162
Mrpl32	Mrpl32	chr13	-	14610301	14613037	233.071609	12.793441	33.225933
Psma2	Psma2	chr13	+	14613242	14625673	886.475708	48.659187	126.373100
Gm6556	Gm6556	chr13	-	15459980	15464657	0.214408	0.011769	0.030565
Gli3	Gli3	chr13	+	15463723	15730026	0.284646	0.019346	0.050243
Mplkip	Mplkip	chr13	+	17695413	17699105	72.194984	3.962826	10.291883
Sugct	Sugct	chr13	-	16857472	17694795	0.367031	0.997043	2.589427
Gm40826	Gm40826	chr13	-	17682710	17685778	3.310890	0.181737	0.471990
Cdk13	Cdk13	chr13	-	17715962	17805097	12.865048	1.267531	3.291913
Mir466i	Mir466i	chr13	+	17747473	17747593	0.000000	0.000000	0.000000
Rala	Rala	chr13	-	17880575	17944217	438.541321	24.071798	62.517025
Yae1d1	Yae1d1	chr13	-	17986640	17993351	109.439461	6.007198	15.601335
Amph	Amph	chr13	+	18948137	19154032	0.598811	0.036886	0.095797
Gm31887	Gm31887	chr13	-	19145775	19193711	0.000000	0.000000	0.000000
Vps41	Vps41	chr13	+	18717292	18866811	152.195358	31.531898	81.891708
Sfrp4	Sfrp4	chr13	+	19623175	19632825	0.612500	0.033620	0.087316
Epdr1	Epdr1	chr13	-	19591708	19619950	0.562722	0.160510	0.416861
A530099J19Rik	A530099J19Rik	chr13	-	19727417	19732955	0.454807	0.025001	0.064929
Gpr141	Gpr141	chr13	-	19749680	19824336	16.777090	0.966461	2.510002
Stard3nl	Stard3nl	chr13	-	19357676	19395813	478.171265	80.802376	209.852371
Aoah	Aoah	chr13	+	20794103	21036617	17.595444	1.859511	4.829348
Gm32242	Gm32242	chr13	-	20936803	21010596	0.000000	0.000000	0.000000
Gm32420	Gm32420	chr13	-	21214480	21223827	0.532652	0.031933	0.082933
Gm32525	Gm32525	chr13	-	21233557	21254198	0.223514	0.012269	0.031863
Gpx6	Gpx6	chr13	+	21295465	21319625	0.264817	0.033622	0.087319
Zscan12	Zscan12	chr13	+	21362820	21372302	22.437283	1.404735	3.648248
Trim27	Trim27	chr13	+	21179450	21194723	250.494507	15.090029	39.190414
Zfp389	Zfp389	chr13	-	21504316	21506524	2.292291	0.125825	0.326782
Elmo1	Elmo1	chr13	+	20090507	20608353	58.580650	133.851013	347.625397
Hist1h2ai	Hist1h2ai	chr13	+	21716412	21716859	0.245536	0.013478	0.035003
Hist1h3h	Hist1h3h	chr13	+	21717628	21718115	0.334016	0.018334	0.047616
Hist1h2bm	Hist1h2bm	chr13	+	21722044	21722526	3.242236	0.177968	0.462203
Hist1h4j	Hist1h4j	chr13	+	21735034	21735456	0.231678	0.012717	0.033027
Zkscan8	Zkscan8	chr13	-	21513221	21531114	23.159687	1.352196	3.511797
Gm32724	Gm32724	chr13	+	21531069	21558701	0.000000	0.000000	0.000000
Olfr1366	Olfr1366	chr13	-	21536974	21538027	0.000000	0.000000	0.000000
Olfr1535	Olfr1535	chr13	-	21555040	21556020	0.000000	0.000000	0.000000
Hist1h4k	Hist1h4k	chr13	-	21750145	21750553	0.528117	0.028989	0.075287
Hist1h2ak	Hist1h2ak	chr13	-	21753377	21753912	0.380597	0.020891	0.054257
Hist1h2bn	Hist1h2bn	chr13	+	21754123	21754553	2.638051	0.144804	0.376072
LOC108168068	LOC108168068	chr13	+	21768129	21771133	1.159794	0.063662	0.165336
Hist1h3i	Hist1h3i	chr13	-	21782915	21783397	2.142857	0.117623	0.305479
Hist1h4m	Hist1h4m	chr13	+	21811746	21812150	1.328395	0.072916	0.189372
Hist1h2an	Hist1h2an	chr13	-	21786772	21787218	1.624161	0.089151	0.231535
Hist1h2bp	Hist1h2bp	chr13	+	21787480	21801561	0.270698	0.252623	0.656088
Hist1h2bq	Hist1h2bq	chr13	-	21806412	21810199	0.000000	0.000000	0.000000
Hist1h2ao	Hist1h2ao	chr13	+	21810367	21810918	3.947464	0.216679	0.562738
LOC108168067	LOC108168067	chr13	+	21813170	21819385	2.164489	0.473861	1.230667
Hist1h2ap	Hist1h2ap	chr13	-	21833024	21833475	1.048673	0.057562	0.149495
Zfp184	Zfp184	chr13	+	21944937	21960489	16.590559	1.013572	2.632355
Hist1h4i	Hist1h4i	chr13	-	22040960	22041362	10.468983	0.574649	1.492424
Hist1h2bj	Hist1h2bj	chr13	+	22043230	22043658	7.079254	0.388585	1.009195
Zkscan3	Zkscan3	chr13	-	21387004	21402755	147.056427	10.375431	26.946102
Mir6942	Mir6942	chr13	-	21396578	21396638	14.032787	0.770268	2.000468
Pgbd1	Pgbd1	chr13	-	21421275	21441053	4.317877	0.267274	0.694140
LOC105245359	LOC105245359	chr13	+	21441329	21442803	1.991156	0.109296	0.283853
Zscan26	Zscan26	chr13	-	21442174	21453765	484.716339	28.686129	74.500938
Mir1896	Mir1896	chr13	+	21445160	21445240	0.000015	0.000001	0.000002
Nkapl	Nkapl	chr13	-	21467047	21468501	11.446735	0.628318	1.631809
Gm40828	Gm40828	chr13	-	21477617	21478791	0.000000	0.000000	0.000000
Zkscan4	Zkscan4	chr13	+	21478849	21485507	44.303093	2.431823	6.315705
4930586N03Rik	4930586N03Rik	chr13	+	23313525	23385799	0.000000	0.000000	0.000000
Zfp322a	Zfp322a	chr13	-	23353103	23369208	56.720608	3.297925	8.565063
LOC108168069	LOC108168069	chr13	-	23441820	23445990	0.481978	0.026456	0.068709
Gm11335	Gm11335	chr13	-	23526997	23530940	0.562157	0.030857	0.080139
Hist1h4h	Hist1h4h	chr13	+	23531044	23531478	10.280459	0.564301	1.465549
Abt1	Abt1	chr13	-	23418361	23423866	46.631508	2.559632	6.647636
Hist1h2af	Hist1h2af	chr13	+	23533911	23534378	0.029915	0.001642	0.004265
Hist1h3g	Hist1h3g	chr13	+	23535418	23535909	2.930894	0.160879	0.417819
Hist1h1t	Hist1h1t	chr13	+	23695811	23696545	2.868027	0.157428	0.408857
Hist1h4c	Hist1h4c	chr13	-	23698084	23698458	20.469334	1.123574	2.918042
Hist1h2bh	Hist1h2bh	chr13	-	23542923	23543444	2.986590	0.163936	0.425759
Hist1h3f	Hist1h3f	chr13	+	23544052	23544954	0.691030	0.037931	0.098511
Hist1h4f	Hist1h4f	chr13	-	23551286	23551643	0.000000	0.000000	0.000000
Hist1h1d	Hist1h1d	chr13	+	23555032	23555807	2.864691	0.157245	0.408381
Hist1h3e	Hist1h3e	chr13	-	23561896	23562365	15.755320	0.864819	2.246027
Hist1h2ae	Hist1h2ae	chr13	-	23570663	23571220	26.444445	1.451551	3.769834
Hist1h2bg	Hist1h2bg	chr13	+	23571400	23571863	35.146553	1.929215	5.010378
Hist1h2bf	Hist1h2bf	chr13	-	23573760	23574190	1.496520	0.082145	0.213339
Hist1h2ad	Hist1h2ad	chr13	+	23574381	23574915	4.439252	0.243673	0.632845
Hist1h3d	Hist1h3d	chr13	+	23575763	23576266	5.700397	0.312898	0.812630
Hist1h4d	Hist1h4d	chr13	+	23581602	23581969	76.187500	4.181978	10.861043
Hist1h2be	Hist1h2be	chr13	-	23583670	23621124	17.149002	0.956614	2.484429
Gm33387	Gm33387	chr13	+	23591186	23606239	3.544686	0.430649	1.118442
Hist1h1e	Hist1h1e	chr13	-	23621777	23622558	57.764706	3.170739	8.234749
Hist1h2ac	Hist1h2ac	chr13	-	23683473	23683959	2.850103	0.156444	0.406301
Hist1h2bc	Hist1h2bc	chr13	+	23684199	23692480	681.068481	40.155876	104.289093
Hist1h3c	Hist1h3c	chr13	-	23745042	23745521	1.616667	0.088740	0.230467
Hist1h2bb	Hist1h2bb	chr13	+	23746734	23747223	0.520408	0.028566	0.074188
Hist1h2ab	Hist1h2ab	chr13	+	23751088	23751592	1.906931	0.104673	0.271846
Hist1h3b	Hist1h3b	chr13	+	23752380	23752840	0.869848	0.047746	0.124003
Hist1h1c	Hist1h1c	chr13	+	23738807	23739531	530.550354	29.122229	75.633537
Gm11342	Gm11342	chr13	-	24324108	24371760	0.000000	0.000000	0.000000
Cmah	Cmah	chr13	+	24327404	24477289	0.904288	0.108337	0.281362
LOC108168070	LOC108168070	chr13	-	24365117	24370893	0.000000	0.000000	0.000000
Gmnn	Gmnn	chr13	-	24751845	24761937	26.874075	1.647476	4.278671
Hfe	Hfe	chr13	-	23702730	23710986	777.827881	69.370193	180.161789
Lrrc16a	Lrrc16a	chr13	-	24012481	24280790	39.207142	3.303004	8.578254
Gm33573	Gm33573	chr13	+	24178265	24189252	0.000000	0.000000	0.000000
Fam65b	Fam65b	chr13	+	24501541	24733806	2.245736	2.579466	6.699148
Gm11346	Gm11346	chr13	-	24598124	24604767	1.461470	0.080221	0.208342
D130043K22Rik	D130043K22Rik	chr13	+	24845131	24901439	0.062379	0.003424	0.008893
BC005537	BC005537	chr13	+	24801657	24812899	176.432373	9.684479	25.151625
Acot13	Acot13	chr13	-	24817955	24831489	536.962097	29.474174	76.547577
Tdp2	Tdp2	chr13	+	24831659	24842153	175.322708	9.623569	24.993435
Nrsn1	Nrsn1	chr13	-	25252039	25269996	26.724800	1.716121	4.456950
Dcdc2a	Dcdc2a	chr13	+	25055232	25210706	0.187698	0.013238	0.034381
4932702P03Rik	4932702P03Rik	chr13	+	24905600	24911780	0.056600	0.003107	0.008069
Aldh5a1	Aldh5a1	chr13	-	24907579	24937661	4.268097	0.234278	0.608446
9330162012Rik	9330162012Rik	chr13	+	24937401	24939049	0.000000	0.000000	0.000000
Gpld1	Gpld1	chr13	+	24937785	24991936	0.996847	0.106364	0.276240
Gm34019	Gm34019	chr13	-	24965108	24968304	0.000000	0.000000	0.000000
Mrs2	Mrs2	chr13	-	24987483	25020365	68.456192	4.219896	10.959520
Gm40841	Gm40841	chr13	-	28396122	28420558	3.692592	0.445295	1.156479
2610307P16Rik	2610307P16Rik	chr13	-	28460034	28885422	0.630707	0.037566	0.097563
Mir6368	Mir6368	chr13	-	28710781	28710873	0.000000	0.000000	0.000000
LOC108168071	LOC108168071	chr13	-	28945177	28959261	5.803880	0.318579	0.827382
LOC108168072	LOC108168072	chr13	+	28945388	28948106	0.608412	0.033396	0.086733
Sox4	Sox4	chr13	-	28950716	28953682	164.186722	9.012308	23.405926
Cdkal1	Cdkal1	chr13	-	29191746	29855684	3.236284	9.690696	25.167770
E2f3	E2f3	chr13	-	29906575	29986119	75.029305	4.614575	11.984544
Gm40860	Gm40860	chr13	+	30003375	30035446	270.262695	15.501291	40.258511
Mboat1	Mboat1	chr13	+	30136449	30246694	19.890686	1.256534	3.263353
Gm40869	Gm40869	chr13	+	30166206	30177886	0.000000	0.000000	0.000000
Gm40863	Gm40863	chr13	-	30231667	30235651	5.746234	0.315414	0.819164
Uqcrfs1	Uqcrfs1	chr13	-	30540312	30545316	834.428040	45.802258	118.953346
Irf4	Irf4	chr13	+	30749208	30766982	12.795530	0.711035	1.846635
Dusp22	Dusp22	chr13	+	30660059	30711232	50.521564	12.210243	31.711304
Foxq1	Foxq1	chr13	+	31558170	31560976	12.680798	0.696057	1.807733
Foxc1	Foxc1	chr13	+	31806646	31810635	2.482707	0.136277	0.353927
1700018A04Rik	1700018A04Rik	chr13	-	31565492	31582513	5.565826	0.305512	0.793446
Foxf2	Foxf2	chr13	+	31625816	31631406	10.894337	0.597997	1.553061
Gm40876	Gm40876	chr13	+	32465453	32493376	0.000000	0.000000	0.000000
Gmds	Gmds	chr13	-	31819583	32338725	76.062576	4.735532	12.298682
Gm35732	Gm35732	chr13	+	31968296	31997837	0.000000	0.000000	0.000000
LOC105245415	LOC105245415	chr13	+	32007295	32092787	0.000000	0.000000	0.000000
Serpinb1a	Serpinb1a	chr13	-	32842092	32851185	10.656688	0.631614	1.640369
Serpinb6b	Serpinb6b	chr13	+	32956811	32979067	4.135386	0.903436	2.346320
Mylk4	Mylk4	chr13	-	32700827	32806773	0.000000	0.000000	0.000000
Wrnip1	Wrnip1	chr13	+	32802030	32822610	143.478043	7.875597	20.453764
Exoc2	Exoc2	chr13	-	30789516	30974273	71.163750	18.286371	47.491653
Hus1b	Hus1b	chr13	-	30946576	30947761	0.000000	0.000000	0.000000
Serpinb9b	Serpinb9b	chr13	+	33027414	33040559	1.440415	0.079065	0.205341
Gm36099	Gm36099	chr13	-	33030407	33034704	0.000000	0.000000	0.000000
Serpinb1b	Serpinb1b	chr13	+	33078504	33094380	0.696461	0.063824	0.165757
Serpinb9	Serpinb9	chr13	+	32997061	33017955	27.716261	3.627175	9.420160
Gm36181	Gm36181	chr13	-	33000998	33006525	0.703214	0.038600	0.100248
Serpinb6a	Serpinb6a	chr13	-	33917918	34002794	71.669472	5.186149	13.468982
1110046J04Rik	1110046J04Rik	chr13	+	33936032	33960181	1.284427	0.070503	0.183104
Nqo2	Nqo2	chr13	+	33964466	33988465	38.632874	3.497824	9.084222
Ripk1	Ripk1	chr13	+	34002363	34035170	55.678062	9.398291	24.408361
Psmg4	Psmg4	chr13	+	34162964	34178172	138.203964	8.073271	20.967144
Slc22a23	Slc22a23	chr13	-	34179158	34345959	1.370660	0.076488	0.198647
LOC108168074	LOC108168074	chr13	+	34342722	34343456	0.000000	0.000000	0.000000
Pxdc1	Pxdc1	chr13	-	34627840	34653133	60.351353	4.421472	11.483033
Gm15908	Gm15908	chr13	+	34652923	34666774	0.000000	0.000000	0.000000
Tubb2b	Tubb2b	chr13	-	34127008	34130354	239.685226	13.156466	34.168747
Gm36500	Gm36500	chr13	+	34130570	34138468	0.343874	0.022118	0.057444
Bphl	Bphl	chr13	+	34037585	34074074	259.148468	16.203417	42.082001
Tubb2a	Tubb2a	chr13	-	34074278	34078008	554.646545	30.444885	79.068604
4930447K03Rik	4930447K03Rik	chr13	-	34084155	34113272	28.688286	1.574717	4.089709
Gm40910	Gm40910	chr13	+	35078564	35083396	0.000000	0.000000	0.000000
Cdyl	Cdyl	chr13	+	35659810	35874064	1.578393	1.297586	3.369969
Rpp40	Rpp40	chr13	-	35895104	35911565	23.017437	1.566108	4.067348
Gm36839	Gm36839	chr13	-	34873628	34875240	4.538993	0.249148	0.647064
Prpf4b	Prpf4b	chr13	+	34875294	34906064	74.009857	6.129154	15.918066
Fam217a	Fam217a	chr13	-	34909959	34924358	1.087342	0.087403	0.226995
4933417A18Rik	4933417A18Rik	chr13	+	34916925	34956218	0.000000	0.000000	0.000000
Eci3	Eci3	chr13	-	34946614	34963938	0.000000	0.000000	0.000000
Gm16984	Gm16984	chr13	+	34963949	34983318	1.242991	0.068229	0.177197
Eci2	Eci2	chr13	-	34977748	35027090	330.356110	22.566290	58.607063
Nrn1	Nrn1	chr13	-	36725622	36734477	3.609578	0.234656	0.609426
Gm30177	Gm30177	chr13	+	36727304	36729167	0.000000	0.000000	0.000000
Lyrm4	Lyrm4	chr13	-	35978797	36117357	229.281845	12.585419	32.685673
Gm4024	Gm4024	chr13	-	35990257	35995173	10.407769	0.571289	1.483698
Fars2	Fars2	chr13	+	36117620	36537595	96.296150	7.420059	19.270683
Gm40912	Gm40912	chr13	+	36207753	36228022	0.500471	0.027471	0.071346
Gm30489	Gm30489	chr13	+	36823990	36971000	0.060740	0.018947	0.049207
F13a1	F13a1	chr13	-	36867178	37050244	695.667969	38.678097	100.451141
Gm30240	Gm30240	chr13	+	36989093	36997851	0.138667	0.007612	0.019768
Gm40914	Gm40914	chr13	-	37477085	37487980	1.587780	0.087154	0.226349
Gm30918	Gm30918	chr13	+	37540136	37549463	3.218205	0.176649	0.458777
Gm40915	Gm40915	chr13	-	37616600	37627571	0.061675	0.011041	0.028674
Gm40916	Gm40916	chr13	-	37633785	37643342	2.339785	0.136349	0.354114
Gm40917	Gm40917	chr13	-	37643905	37648099	0.350176	0.019221	0.049920
AI463229	AI463229	chr13	-	37657013	37670077	0.659751	0.036587	0.095020
Rreb1	Rreb1	chr13	+	37778380	37952005	6.597546	3.359024	8.723744
LOC108168078	LOC108168078	chr13	-	37793842	37800785	8.931938	0.490279	1.273308
Gm40913	Gm40913	chr13	+	37333725	37341997	67.070305	3.681530	9.561325
Ly86	Ly86	chr13	+	37345345	37419036	8357.975586	458.774323	1191.485840
Dsp	Dsp	chr13	+	38151082	38198577	0.080273	0.004504	0.011696
Cage1	Cage1	chr13	-	38006052	38037019	3.095979	0.279819	0.726720
Riok1	Riok1	chr13	+	38036989	38061433	85.710365	5.277890	13.707242
Snrnp48	Snrnp48	chr13	+	38204914	38227663	43.587570	4.458444	11.579055
Eef1e1	Eef1e1	chr13	-	38645691	38659028	225.307983	12.367291	32.119175
Bloc1s5	Bloc1s5	chr13	-	38602706	38635876	178.769699	14.091102	36.596096
