Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
Gm41018	Gm41018	chr13	-	92704730	92707718	0.000000	0.000000	0.000000
Papd4	Papd4	chr13	-	93146282	93192309	337.842255	18.499487	46.124493
Homer1	Homer1	chr13	+	93303247	93405129	2.136290	1.335086	3.328750
Bhmt2	Bhmt2	chr13	-	93656097	93674302	0.000000	0.000000	0.000000
Jmy	Jmy	chr13	-	93430097	93499808	11.538724	0.604698	1.507686
Gm6109	Gm6109	chr13	+	93448413	93448890	0.552301	0.028944	0.072165
Dmgdh	Dmgdh	chr13	+	93674436	93752823	0.927443	0.048604	0.121183
AW495222	AW495222	chr13	-	93706100	93719175	1.851733	0.097042	0.241953
Arsb	Arsb	chr13	+	93771679	93943016	1033.793701	54.177002	135.078720
Mir5624	Mir5624	chr13	+	93790777	93790837	0.000000	0.000000	0.000000
Lhfpl2	Lhfpl2	chr13	+	94057654	94195410	67.118599	65.601364	163.562897
Gm32089	Gm32089	chr13	-	94289448	94296741	6.001708	0.314526	0.784202
LOC105245651	LOC105245651	chr13	-	94298064	94301287	4.613008	0.241749	0.602750
Gm38653	Gm38653	chr13	-	94303169	94306838	1.461936	0.088684	0.221114
Gm41022	Gm41022	chr13	+	94306850	94310297	0.922407	0.048340	0.120525
Scamp1	Scamp1	chr13	-	94201433	94285826	583.375122	34.192242	85.251015
Gm32351	Gm32351	chr13	-	94700733	94703152	1.147796	0.060151	0.149975
Gm9776	Gm9776	chr13	-	94356747	94358923	21.071199	1.104257	2.753229
Ap3b1	Ap3b1	chr13	+	94358580	94566316	327.393066	18.932394	47.203857
Tbca	Tbca	chr13	+	94788943	94842899	990.681885	51.917683	129.445587
Zbed3	Zbed3	chr13	+	95323605	95337842	23.819254	8.272951	20.626825
Snora47	Snora47	chr13	+	95330611	95330736	0.000000	0.000000	0.000000
Wdr41	Wdr41	chr13	+	94976215	95023316	98.497597	11.647759	29.041189
Gm41024	Gm41024	chr13	+	94978597	94982413	0.632218	0.033132	0.082608
LOC108168108	LOC108168108	chr13	+	95010409	95015024	0.000000	0.000000	0.000000
Pde8b	Pde8b	chr13	-	95024105	95250400	1.796507	1.998857	4.983721
Gm41025	Gm41025	chr13	+	95058837	95071701	0.000000	0.000000	0.000000
Crhbp	Crhbp	chr13	-	95431376	95444831	0.354551	0.018581	0.046327
F2rl1	F2rl1	chr13	-	95511718	95525240	5.492774	0.287854	0.717703
F2r	F2r	chr13	-	95601789	95618433	12.161104	0.637315	1.589008
Aggf1	Aggf1	chr13	-	95350683	95375357	209.665024	10.987707	27.395487
Sv2c	Sv2c	chr13	-	95959443	96132577	0.166510	0.008726	0.021757
Iqgap2	Iqgap2	chr13	-	95627177	95891937	1.859252	0.098365	0.245251
Gm33074	Gm33074	chr13	+	95672136	95680237	0.000000	0.000000	0.000000
F2rl2	F2rl2	chr13	+	95696920	95702768	1.045049	0.054767	0.136549
Gm32702	Gm32702	chr13	+	95763409	95777960	0.057941	0.003076	0.007668
Poc5	Poc5	chr13	+	96388294	96417211	73.390343	5.091131	12.693640
Ankdd1b	Ankdd1b	chr13	-	96416134	96471354	0.750263	0.047431	0.118259
Polk	Polk	chr13	-	96480689	96542646	76.789879	4.223229	10.529714
Col4a3bp	Col4a3bp	chr13	+	96542735	96640167	90.607910	5.027399	12.534739
LOC108168109	LOC108168109	chr13	+	96573558	96581487	2.463259	0.129090	0.321857
Gcnt4	Gcnt4	chr13	+	96924352	96950914	0.433509	0.061116	0.152379
Hmgcr	Hmgcr	chr13	-	96648962	96670936	117.035767	6.676351	16.646046
Fam169a	Fam169a	chr13	+	97067287	97130447	0.403926	0.095316	0.237650
Nsa2	Nsa2	chr13	-	97129427	97137926	132.080048	6.921788	17.257992
Gfm2	Gfm2	chr13	+	97137937	97181196	97.410316	8.489026	21.165562
Hexb	Hexb	chr13	-	97176331	97198357	140322.734375	7353.754395	18335.007812
Gm41030	Gm41030	chr13	-	97520827	97527736	0.000000	0.000000	0.000000
Enc1	Enc1	chr13	+	97241105	97253040	655.437683	34.348873	85.641541
Gm5086	Gm5086	chr13	+	97560000	97583994	597.760986	31.326269	78.105316
Gm34087	Gm34087	chr13	-	97602610	97622876	0.000000	0.000000	0.000000
Arhgef28	Arhgef28	chr13	-	97898594	98206624	1.423241	0.268807	0.670212
Gm34469	Gm34469	chr13	+	98170451	98178479	0.558641	0.029276	0.072994
Utp15	Utp15	chr13	-	98246845	98262992	196.609680	10.303529	25.689636
Ankra2	Ankra2	chr13	+	98263076	98274754	81.907410	7.234710	18.038197
LOC102637808	LOC102637808	chr13	+	98279816	98307677	0.792281	0.041520	0.103522
LOC105246056	LOC105246056	chr13	+	98317116	98324415	0.521787	0.027345	0.068178
Foxd1	Foxd1	chr13	+	98354245	98356705	0.701341	0.036754	0.091639
Tmem171	Tmem171	chr13	-	98686236	98695639	0.312788	0.021756	0.054243
Gm9465	Gm9465	chr13	-	98713077	98718270	1.001719	0.052496	0.130888
Gm41033	Gm41033	chr13	-	98549116	98575040	0.123581	0.009149	0.022810
Btf3	Btf3	chr13	-	98309897	98317006	644.204590	42.902279	106.967621
Fcho2	Fcho2	chr13	-	98723406	98815768	285.036011	15.966286	39.808502
Gm34995	Gm34995	chr13	+	98815741	98832137	1.544552	0.080944	0.201816
Gm35279	Gm35279	chr13	+	98994238	99001471	0.544567	0.046934	0.117020
Gm807	Gm807	chr13	+	99100694	99107581	0.150346	0.007879	0.019645
Gm41036	Gm41036	chr13	-	99173120	99176459	0.000000	0.000000	0.000000
Zfp366	Zfp366	chr13	+	99184823	99247032	23.856419	1.250220	3.117154
Tnpo1	Tnpo1	chr13	-	98839019	98926384	171.900131	9.517468	23.729761
Ptcd2	Ptcd2	chr13	-	99319649	99344678	253.170151	13.267637	33.080002
Mrps27	Mrps27	chr13	+	99344767	99415562	221.583267	12.474646	31.102848
Gm41038	Gm41038	chr13	+	99354717	99362958	0.066181	0.003468	0.008647
Gm41037	Gm41037	chr13	-	99396390	99409815	1.109723	0.058156	0.145000
6430562O15Rik	6430562O15Rik	chr13	-	99410836	99412826	0.201970	0.010584	0.026390
Cartpt	Cartpt	chr13	-	99898483	99900683	2.722286	0.144244	0.359643
Map1b	Map1b	chr13	-	99421464	99516602	38.305576	2.094661	5.222586
Gm26559	Gm26559	chr13	+	99516714	99526040	1.515385	0.211774	0.528013
Gm41039	Gm41039	chr13	-	99933395	99948322	0.062016	0.003286	0.008192
Mccc2	Mccc2	chr13	-	99948532	100015639	267.253754	14.005703	34.920212
Serf1	Serf1	chr13	+	100108019	100114233	115.074699	6.030606	15.036019
Bdp1	Bdp1	chr13	-	100017994	100104073	25.423475	1.741416	4.341848
Smn1	Smn1	chr13	+	100123205	100137699	98.795807	13.281682	33.115021
Naip2	Naip2	chr13	-	100144063	100202122	182.280853	9.685430	24.148537
Naip5	Naip5	chr13	-	100211739	100250927	68.489029	3.646522	9.091820
Naip6	Naip6	chr13	-	100281121	100316616	22.111410	1.158771	2.889146
Ocln	Ocln	chr13	-	100496504	100553691	149.337906	9.606827	23.952560
Gtf2h2	Gtf2h2	chr13	-	100460218	100492611	941.850342	68.222588	170.098358
Marveld2	Marveld2	chr13	-	100595957	100616971	22.623892	1.208542	3.013241
Rad17	Rad17	chr13	-	100617164	100651061	131.355270	7.666708	19.115290
Taf9	Taf9	chr13	+	100651343	100656060	146.264450	23.854174	59.475258
Ak6	Ak6	chr13	+	100651343	100666415	144.029572	7.548015	18.819353
Cenph	Cenph	chr13	-	100759686	100775899	2.604930	0.156457	0.390091
Mrps36	Mrps36	chr13	-	100735940	100744659	248.372925	13.029305	32.485775
Ccdc125	Ccdc125	chr13	+	100668934	100697240	7.099460	0.694924	1.732643
Cdk7	Cdk7	chr13	-	100697024	100730942	54.893532	2.876751	7.172561
Ccnb1	Ccnb1	chr13	-	100778739	100786486	33.303974	1.745328	4.351602
Gm41043	Gm41043	chr13	-	101537317	101545538	0.041828	0.006484	0.016166
Gm36475	Gm36475	chr13	+	101540559	101566823	0.000000	0.000000	0.000000
Slc30a5	Slc30a5	chr13	-	100802645	100833570	279.262054	15.191405	37.876507
Pik3r1	Pik3r1	chr13	-	101680761	101768217	396.457092	30.087225	75.016037
Gm29927	Gm29927	chr13	-	102545734	102592348	19.919888	1.102229	2.748173
Gm41046	Gm41046	chr13	-	102661408	102666459	82.456406	5.716473	14.252796
Gm5454	Gm5454	chr13	+	103356181	103358567	2.312945	0.121212	0.302217
Cd180	Cd180	chr13	+	102693558	102706631	1108.193604	60.301964	150.350006
Mast4	Mast4	chr13	-	102732486	103335099	5.289194	0.986379	2.459324
1700099I09Rik	1700099I09Rik	chr13	+	102760255	102761896	1.329996	0.091114	0.227174
Gm30106	Gm30106	chr13	+	102912096	102957913	0.000000	0.000000	0.000000
Gm30050	Gm30050	chr13	+	103097060	103100912	0.000000	0.000000	0.000000
Gm6211	Gm6211	chr13	-	103159819	103160933	0.095067	0.004982	0.012422
Srek1	Srek1	chr13	-	103738565	103774603	44.674538	6.095655	15.198207
Erbb2ip	Erbb2ip	chr13	-	103818786	103920586	239.252808	13.121077	32.714584
D130037M23Rik	D130037M23Rik	chr13	+	103920266	103923396	0.776767	0.040707	0.101495
Adamts6	Adamts6	chr13	+	104287348	104496695	2.490963	0.136124	0.339396
Nln	Nln	chr13	-	104023050	104109660	58.001495	3.502717	8.733274
Gm30967	Gm30967	chr13	+	104037491	104046225	0.000000	0.000000	0.000000
Sgtb	Sgtb	chr13	+	104109724	104142492	14.878942	0.810706	2.021322
Trappc13	Trappc13	chr13	-	104142153	104178703	86.071304	11.568070	28.842499
Trim23	Trim23	chr13	+	104178774	104203421	55.771606	4.422824	11.027362
Ppwd1	Ppwd1	chr13	-	104205117	104228844	18.804806	1.171636	2.921223
Cenpk	Cenpk	chr13	+	104228611	104249622	2.010662	0.264992	0.660701
Cwc27	Cwc27	chr13	-	104631322	104816969	17.816099	8.751427	21.819803
Srek1ip1	Srek1ip1	chr13	+	104817170	104838676	102.843773	5.694214	14.197298
Rgs7bp	Rgs7bp	chr13	-	104945904	105054930	28.928701	1.813443	4.521430
Gm41049	Gm41049	chr13	+	105311429	105324918	0.908100	0.047590	0.118655
Htr1a	Htr1a	chr13	+	105443693	105448133	0.676649	0.035460	0.088413
Rnf180	Rnf180	chr13	-	105130567	105294818	74.331566	34.906853	87.032738
Gm30411	Gm30411	chr13	-	106737780	106760897	0.889778	0.566267	1.411865
3830408C21Rik	3830408C21Rik	chr13	+	107022570	107033518	2.306638	0.120882	0.301393
Dimt1	Dimt1	chr13	+	106947040	106960224	49.062496	2.686775	6.698896
Kif2a	Kif2a	chr13	-	106958996	107022228	28.368191	2.070722	5.162901
Ipo11	Ipo11	chr13	-	106794439	106936960	72.162636	13.897713	34.650963
Apoo-ps	Apoo-ps	chr13	-	107414163	107414767	0.591736	0.031011	0.077318
AI197445	AI197445	chr13	+	107469822	107479188	0.678431	0.048087	0.119896
Gm32090	Gm32090	chr13	-	107605349	107664374	0.083055	0.043063	0.107367
Gm32186	Gm32186	chr13	-	107635752	107643271	0.636256	0.034256	0.085409
Gm38557	Gm38557	chr13	-	107944838	107956079	1.516351	0.079466	0.198131
LOC102634835	LOC102634835	chr13	+	107999101	108004669	0.000000	0.000000	0.000000
Zswim6	Zswim6	chr13	-	107724617	107890064	44.534813	2.333892	5.819058
Gm41052	Gm41052	chr13	+	107877341	107878372	1.322614	0.069313	0.172817
Ndufaf2	Ndufaf2	chr13	-	108052589	108158655	104.537132	6.467077	16.124268
Ercc8	Ercc8	chr13	+	108158712	108201204	6.897133	0.895496	2.232728
Gm32268	Gm32268	chr13	-	108159582	108166383	0.553424	0.029003	0.072312
Gm41055	Gm41055	chr13	-	108018764	108034753	0.982089	0.053539	0.133487
Smim15	Smim15	chr13	+	108044474	108049175	453.251526	24.869717	62.007298
Gm27572	Gm27572	chr13	-	108496869	108498689	0.000000	0.000000	0.000000
Gm41056	Gm41056	chr13	+	108402067	108409406	0.436870	0.022895	0.057083
Elovl7	Elovl7	chr13	+	108214326	108287109	29.541599	1.570949	3.916824
Depdc1b	Depdc1b	chr13	+	108316013	108389566	0.063384	0.056176	0.140063
Gapt	Gapt	chr13	-	110352614	110357279	6.310394	0.668607	1.667029
Rab3c	Rab3c	chr13	-	110054187	110281047	0.462624	0.056818	0.141664
Gm41057	Gm41057	chr13	+	110181118	110204666	0.000000	0.000000	0.000000
Pde4d	Pde4d	chr13	+	108654177	109955969	0.179827	0.739812	1.844563
Mir582	Mir582	chr13	+	109324744	109324824	0.000000	0.000000	0.000000
Gm32813	Gm32813	chr13	-	109381471	109400142	0.000000	0.000000	0.000000
Gm32703	Gm32703	chr13	-	109425166	109441193	6.806115	0.356681	0.889308
LOC108168038	LOC108168038	chr13	-	109900539	109901243	0.000000	0.000000	0.000000
Mir1904	Mir1904	chr13	+	109903809	109903888	0.000000	0.000000	0.000000
Gm32990	Gm32990	chr13	+	110568712	110578225	0.204023	0.010692	0.026658
Plk2	Plk2	chr13	+	110395044	110400844	540.841919	28.343367	70.668098
Gpbp1	Gpbp1	chr13	-	111425680	111490125	618.850586	34.124592	85.082336
Mier3	Mier3	chr13	+	111686157	111718596	74.192032	4.741250	11.821287
Gm15326	Gm15326	chr13	+	111867936	111871937	10.061182	0.527266	1.314626
Gm41062	Gm41062	chr13	+	112100504	112101699	0.292405	0.015324	0.038207
Gm33905	Gm33905	chr13	+	112411142	112423037	0.593396	0.031098	0.077535
Ankrd55	Ankrd55	chr13	+	112288444	112384002	0.725881	0.224818	0.560536
Gm41065	Gm41065	chr13	-	112351554	112355805	0.171588	0.008992	0.022420
Map3k1	Map3k1	chr13	-	111746433	111818269	210.578079	16.471714	41.068680
Gm15327	Gm15327	chr13	+	111809137	111811043	0.000000	0.000000	0.000000
Ddx4	Ddx4	chr13	-	112598333	112652633	0.240712	0.015057	0.037542
Slc38a9	Slc38a9	chr13	+	112660691	112738752	20.180922	2.549865	6.357540
Il6st	Il6st	chr13	+	112464070	112506860	1740.637695	91.219879	227.437164
Ccno	Ccno	chr13	+	112987802	112990778	0.391258	0.020504	0.051123
BC067074	BC067074	chr13	+	113292423	113370515	0.507029	0.031509	0.078561
Gm41070	Gm41070	chr13	-	113355672	113365091	0.000000	0.000000	0.000000
Cdc20b	Cdc20b	chr13	+	113032954	113121019	0.000000	0.000000	0.000000
Mir449c	Mir449c	chr13	+	113035983	113036091	0.000000	0.000000	0.000000
Mir449b	Mir449b	chr13	+	113037419	113037498	0.000000	0.000000	0.000000
Mir449a	Mir449a	chr13	+	113037534	113037624	0.000000	0.000000	0.000000
Gpx8	Gpx8	chr13	-	113042757	113046428	11.991526	0.744368	1.855922
Gzma	Gzma	chr13	-	113093827	113100981	26.709568	1.399742	3.489956
Plpp1	Plpp1	chr13	+	112800777	112867894	177.555664	40.178829	100.177284
Skiv2l2	Skiv2l2	chr13	-	112867780	112927380	234.416351	12.284826	30.629574
Dhx29	Dhx29	chr13	+	112927793	112969187	166.883362	8.745691	21.805502
Gm41071	Gm41071	chr13	-	113419550	113423990	55.262569	4.231503	10.550345
Gm34471	Gm34471	chr13	-	113507828	113538766	0.313982	0.031685	0.079000
Gm34528	Gm34528	chr13	-	113523554	113527237	0.797896	0.041815	0.104256
Gm31276	Gm31276	chr13	+	113736220	113750531	0.617845	0.036062	0.089913
Gm34586	Gm34586	chr13	+	113653201	113686534	1.989317	0.107554	0.268163
Hspb3	Hspb3	chr13	-	113662896	113663676	215.911652	11.315067	28.211691
Snx18	Snx18	chr13	-	113592179	113618564	2099.028809	110.001724	274.265686
Gm41072	Gm41072	chr13	+	114208989	114218138	0.048664	0.002554	0.006367
Arl15	Arl15	chr13	+	113794508	114157462	0.485467	0.487176	1.214669
A430090L17Rik	A430090L17Rik	chr13	-	114124348	114151592	1.760510	0.092261	0.230034
Ndufs4	Ndufs4	chr13	-	114287795	114388094	207.347458	10.866252	27.092667
Itga2	Itga2	chr13	-	114835912	114932041	0.000000	0.000000	0.000000
Gm34845	Gm34845	chr13	+	114922899	114927758	0.000000	0.000000	0.000000
Mocs2	Mocs2	chr13	+	114818237	114829420	115.463737	6.165727	15.372916
Itga1	Itga1	chr13	-	114958079	115101964	16.071190	0.842227	2.099912
Pelo	Pelo	chr13	-	115088355	115090158	100.061066	5.243801	13.074291
Emb	Emb	chr13	+	117220573	117274415	21.244471	1.113338	2.775869
Parp8	Parp8	chr13	-	116850842	117025925	29.652758	5.519537	13.761780
Mrps30	Mrps30	chr13	-	118380110	118387252	483.162903	25.320641	63.131577
Nnt	Nnt	chr13	-	119335527	119409257	196.640610	10.305149	25.693676
Paip1	Paip1	chr13	+	119428280	119460323	159.395126	10.944673	27.288189
3110070M22Rik	3110070M22Rik	chr13	-	119487257	119488384	11.330534	0.593788	1.480483
Gm7120	Gm7120	chr13	+	119488039	119610459	4.530999	0.880386	2.195054
Ccl28	Ccl28	chr13	+	119610520	119654359	0.000000	0.000000	0.000000
4833420G17Rik	4833420G17Rik	chr13	+	119462015	119486120	59.635368	6.316310	15.748363
Nim1k	Nim1k	chr13	-	119710094	119755882	3.822569	0.200326	0.499469
Hmgcs1	Hmgcs1	chr13	+	119690351	119708260	281.564209	15.514673	38.682507
Tcstv1	Tcstv1	chr13	-	119893387	119894785	0.000000	0.000000	0.000000
AF067061	AF067061	chr13	+	120263095	120264517	1.325556	0.070965	0.176937
Gm36161	Gm36161	chr13	+	120017033	120018215	1.178313	0.061751	0.153962
Gm36079	Gm36079	chr13	-	120026284	120027379	0.000000	0.000000	0.000000
Gm21188	Gm21188	chr13	-	120034604	120052204	7.594972	0.409730	1.021574
Gm41077	Gm41077	chr13	+	119756171	119774352	42.683044	2.236848	5.577100
Zfp131	Zfp131	chr13	-	119765186	119791429	84.178085	5.742559	14.317838
LOC108168049	LOC108168049	chr13	+	119790271	119791689	2.234294	0.117090	0.291940
Gm2897	Gm2897	chr14	+	3049285	3076840	0.291414	0.015272	0.038077
D830030K20Rik	D830030K20Rik	chr14	+	3208493	3234562	2.548617	0.194092	0.483926
Gm38690	Gm38690	chr14	+	3208675	3218237	0.130576	0.024786	0.061798
Gm2956	Gm2956	chr14	+	3331969	3353742	0.773538	0.221546	0.552376
BC147527	BC147527	chr13	+	120300246	120308843	44.612797	4.961485	12.370398
Gm3005	Gm3005	chr14	+	3571684	3593163	0.086152	0.036852	0.091883
Gm3095	Gm3095	chr14	+	3947711	3969145	0.634577	0.128390	0.320113
LOC101055754	LOC101055754	chr14	+	4181113	4203837	0.022262	0.010645	0.026541
Gm3050	Gm3050	chr14	+	3743348	3800975	0.000000	0.000000	0.000000
LOC108168172	LOC108168172	chr14	-	3755977	3782556	0.000000	0.000000	0.000000
Gm3002	Gm3002	chr14	+	3814913	3830683	1.134177	0.059438	0.148195
2610042L04Rik	2610042L04Rik	chr14	+	4334394	4354687	1.005200	0.239387	0.596861
Gm32966	Gm32966	chr14	-	3972533	4163220	0.000000	0.000000	0.000000
Gm41083	Gm41083	chr14	+	3986109	3995425	0.000000	0.000000	0.000000
Gm5796	Gm5796	chr14	+	4023941	4041368	0.000000	0.000000	0.000000
Gm3115	Gm3115	chr14	+	4084164	4087240	0.000000	0.000000	0.000000
Gm8108	Gm8108	chr14	+	4110350	4131721	0.314488	0.121197	0.302179
Gm3252	Gm3252	chr14	+	4728352	4746360	2.930869	0.153595	0.382957
Gm10410	Gm10410	chr14	+	4930600	4992398	0.238302	0.151112	0.376766
Gm36476	Gm36476	chr14	+	5696752	5778875	0.000000	0.000000	0.000000
Gm3373	Gm3373	chr14	-	5719437	5741752	0.032805	0.032163	0.080191
Gm41087	Gm41087	chr14	+	5344205	5480025	0.000000	0.000000	0.000000
Gm3500	Gm3500	chr14	-	5365792	5390956	0.000000	0.000000	0.000000
Gm3194	Gm3194	chr14	-	5429269	5462143	0.076994	0.021533	0.053689
Gm8246	Gm8246	chr14	-	5470533	5477830	0.000000	0.000000	0.000000
LOC102636792	LOC102636792	chr14	+	5480536	5492264	0.000000	0.000000	0.000000
Gm3488	Gm3488	chr14	+	5501623	5522929	2.036480	0.227061	0.566129
Gm26650	Gm26650	chr14	-	4749791	4930360	0.000000	0.000000	0.000000
Gm9602	Gm9602	chr14	+	4776417	4783715	0.000000	0.000000	0.000000
Gm3264	Gm3264	chr14	+	4853964	4875851	2.916522	0.743134	1.852846
Gm3278	Gm3278	chr14	+	4892421	4901633	0.097561	0.005113	0.012748
Gm3164	Gm3164	chr14	+	4415588	4452284	1.438449	0.075383	0.187952
Gm3182	Gm3182	chr14	+	4481808	4489857	0.000000	0.000000	0.000000
Gm3173	Gm3173	chr14	+	4498863	4519452	1.885756	0.519984	1.296469
Gm3239	Gm3239	chr14	+	4649612	4679732	0.935965	0.157110	0.391720
Gm3383	Gm3383	chr14	-	5781736	5814640	0.125212	0.031495	0.078526
Gm3424	Gm3424	chr14	-	5822252	5830322	0.947967	0.049679	0.123864
Gm3248	Gm3248	chr14	-	5893204	5961846	0.455912	0.404007	1.007304
LOC108167356	LOC108167356	chr14	-	6102468	6109094	8.642593	0.452924	1.129268
LOC100861615	LOC100861615	chr14	-	6259747	6287250	0.519839	0.027243	0.067924
Gm3591	Gm3591	chr14	-	6409557	6425622	4.284366	0.236435	0.589500
Gm33933	Gm33933	chr14	-	6585064	6604976	2.493659	0.130683	0.325829
Gm3629	Gm3629	chr14	-	6619059	6684302	0.000000	0.000000	0.000000
Gm33198	Gm33198	chr14	+	6641180	6680438	0.000000	0.000000	0.000000
LOC108168178	LOC108168178	chr14	+	6666131	6671364	0.000000	0.000000	0.000000
Gm3636	Gm3636	chr14	-	6735683	6757604	2.112847	1.355904	3.380656
Gm10406	Gm10406	chr14	-	7006115	7029215	0.000000	0.000000	0.000000
Gm3685	Gm3685	chr14	-	7037616	7044907	0.000000	0.000000	0.000000
Gm31035	Gm31035	chr14	+	7046923	7136576	0.000000	0.000000	0.000000
Gm3696	Gm3696	chr14	-	7083025	7105457	0.000000	0.000000	0.000000
LOC105245673	LOC105245673	chr14	-	7118058	7125397	0.000000	0.000000	0.000000
Gm41092	Gm41092	chr14	-	7128389	7136530	0.000000	0.000000	0.000000
Gm5797	Gm5797	chr14	-	7323988	7332395	0.000000	0.000000	0.000000
LOC108168179	LOC108168179	chr14	-	6843357	6852599	0.000000	0.000000	0.000000
Gm32041	Gm32041	chr14	+	6848515	6994160	0.000000	0.000000	0.000000
Gm3667	Gm3667	chr14	-	6869638	6892336	0.533536	0.700248	1.745918
LOC108168176	LOC108168176	chr14	-	7581699	7595529	0.000000	0.000000	0.000000
4930521O11Rik	4930521O11Rik	chr14	-	7362101	7412447	0.000000	0.000000	0.000000
Gm41090	Gm41090	chr14	+	7377677	7399572	0.000000	0.000000	0.000000
Gm3558	Gm3558	chr14	-	7545151	7568566	0.904623	0.047408	0.118201
Gm38418	Gm38418	chr14	-	7643088	7658948	0.063837	0.056080	0.139823
Gm16525	Gm16525	chr14	-	7228330	7246160	0.164809	0.088423	0.220464
LOC102632113	LOC102632113	chr14	-	7256208	7264653	0.000000	0.000000	0.000000
Gm3739	Gm3739	chr14	-	7294762	7316522	8.327761	0.644738	1.607516
Gm10044	Gm10044	chr14	-	7755325	7792342	0.179124	0.009387	0.023405
Dnase1l3	Dnase1l3	chr14	-	7965187	7994765	6.233501	0.326673	0.814489
Flnb	Flnb	chr14	+	7817957	7951588	54.378242	2.865546	7.144622
Gm30244	Gm30244	chr14	-	7996943	8004255	0.000000	0.000000	0.000000
Abhd6	Abhd6	chr14	+	8002803	8056773	26.275858	18.131742	45.207603
Gm41094	Gm41094	chr14	-	8054018	8055505	8.144687	0.426831	1.064210
Rpp14	Rpp14	chr14	+	8063265	8092127	78.583351	9.824442	24.495134
Pxk	Pxk	chr14	+	8098191	8165117	56.987610	25.905876	64.590736
Kctd6	Kctd6	chr14	+	8214081	8223587	3.512327	0.564521	1.407512
Fam107a	Fam107a	chr14	-	8296270	8318018	0.746377	0.044950	0.112074
Gm41097	Gm41097	chr14	+	9448523	9502368	0.000000	0.000000	0.000000
Gm41096	Gm41096	chr14	-	9502091	9529387	4.633252	0.242810	0.605395
Gm41095	Gm41095	chr14	+	8379105	8449034	0.000000	0.000000	0.000000
4930452B06Rik	4930452B06Rik	chr14	-	8431171	8666497	0.059587	0.018710	0.046650
LOC108168209	LOC108168209	chr14	+	8464268	8466922	0.000000	0.000000	0.000000
4930455B14Rik	4930455B14Rik	chr14	+	8666390	8673378	0.000000	0.000000	0.000000
Pdhb	Pdhb	chr14	-	8165991	8172992	891.084167	46.698166	116.431839
Fhit	Fhit	chr14	-	9550092	11162052	54.934166	4.815678	12.006857
Mnd1-ps	Mnd1-ps	chr14	+	9884095	9886868	0.000000	0.000000	0.000000
Fhitos	Fhitos	chr14	+	10738553	10779001	0.000000	0.000000	0.000000
3830406C13Rik	3830406C13Rik	chr14	+	12284153	12324492	61.743271	9.394243	23.422527
Ptprg	Ptprg	chr14	+	11553553	12242040	21.239655	1.216614	3.033366
Cadps	Cadps	chr14	-	12372560	12823339	0.779415	0.061421	0.153140
LOC108168210	LOC108168210	chr14	-	12578501	12597363	0.063580	0.003332	0.008308
Thoc7	Thoc7	chr14	-	13949012	13961847	163.917511	13.969366	34.829617
Atxn7	Atxn7	chr14	+	13961439	14107316	19.553894	1.423203	3.548450
Gm31222	Gm31222	chr14	+	14066982	14072119	1.580000	0.082801	0.206448
Il3ra	Il3ra	chr14	+	14346001	14355493	32.363766	2.668257	6.652726
Psmd6	Psmd6	chr14	-	14112185	14120904	821.016968	43.026222	107.276642
Slc4a7	Slc4a7	chr14	+	14703011	14799944	46.255123	6.354182	15.842787
Oxsm	Oxsm	chr14	-	16238659	16249808	25.615461	3.627476	9.044333
Ngly1	Ngly1	chr14	+	16249314	16311926	317.507965	16.639326	41.486584
Gm32269	Gm32269	chr14	-	17598389	17660355	0.308476	0.016166	0.040306
Thrb	Thrb	chr14	+	17659219	18040097	0.190776	0.377526	0.941279
Top2b	Top2b	chr14	+	16365206	16430787	135.251724	7.088003	17.672413
Rarb	Rarb	chr14	-	16430839	17082331	1.689436	0.107315	0.267568
Nr1d2	Nr1d2	chr14	-	18204056	18239106	263.108185	13.788450	34.378540
Gm5458	Gm5458	chr14	-	19594138	19602587	1.017928	0.053346	0.133006
Gm41102	Gm41102	chr14	-	19612456	19617947	0.000000	0.000000	0.000000
Gm2244	Gm2244	chr14	-	19533700	19549958	0.000000	0.000000	0.000000
Gm2237	Gm2237	chr14	-	19564906	19585736	1.255604	0.443771	1.106448
Gm17030	Gm17030	chr14	-	19677150	19715411	1.194393	0.072952	0.181891
Gm29899	Gm29899	chr14	+	19708003	19742879	0.000000	0.000000	0.000000
Ube2e2	Ube2e2	chr14	-	18573563	18894262	0.160502	0.826071	2.059630
Rpl15	Rpl15	chr14	-	18267823	18271024	1237.401489	73.936790	184.345490
Nkiras1	Nkiras1	chr14	+	18271136	18284003	29.778471	2.003654	4.995681
Ube2e1	Ube2e1	chr14	-	18282726	18331844	642.391052	35.287170	87.980980
Gm41098	Gm41098	chr14	-	18297678	18309834	1.280469	0.067104	0.167310
Nid2	Nid2	chr14	+	19751257	19811787	113.472229	5.946627	14.826636
2700060E02Rik	2700060E02Rik	chr14	-	19811402	19823823	439.889832	23.052870	57.477379
Gng2	Gng2	chr14	-	19872559	19977249	496.127350	27.974146	69.747520
Kcnk5	Kcnk5	chr14	-	20140057	20181782	0.261659	0.016024	0.039953
Saysd1	Saysd1	chr14	-	20075636	20083172	184.112244	12.666180	31.580399
Nudt13	Nudt13	chr14	+	20294680	20317584	26.920315	3.100165	7.729595
Ecd	Ecd	chr14	-	20319859	20348121	297.137909	15.571812	38.824970
