Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
Catsper3	Catsper3	chr13	+	55784579	55824942	0.799823	0.034732	0.089203
Txndc15	Txndc15	chr13	+	55714650	55726227	2099.590820	86.057159	221.023407
H2afy	H2afy	chr13	-	56073622	56135626	78.268547	12.283891	31.549120
Gm31485	Gm31485	chr13	-	56110546	56116812	0.040363	0.001654	0.004249
Cxcl14	Cxcl14	chr13	-	56288643	56296794	9.926489	0.928242	2.384033
2010203P06Rik	2010203P06Rik	chr13	+	56595481	56601674	0.332678	0.013671	0.035113
Fbxl21	Fbxl21	chr13	+	56522388	56537843	2.230984	0.185394	0.476155
Gm38602	Gm38602	chr13	-	56526112	56527002	0.000000	0.000000	0.000000
Lect2	Lect2	chr13	-	56528959	56548563	0.000000	0.000000	0.000000
Gm31657	Gm31657	chr13	+	56166600	56193544	10.096918	0.556629	1.429608
Tifab	Tifab	chr13	-	56173703	56179013	1093.753540	48.299541	124.049286
Gm32965	Gm32965	chr13	-	56671045	56678624	0.000000	0.000000	0.000000
Gm32910	Gm32910	chr13	+	56678032	56679772	0.558071	0.022874	0.058748
Tgfbi	Tgfbi	chr13	+	56609603	56639339	351.450348	14.405101	36.997089
Smad5	Smad5	chr13	+	56702990	56742379	38.386864	6.424953	16.501417
Gm33294	Gm33294	chr13	+	57294128	57440352	0.000000	0.000000	0.000000
Spock1	Spock1	chr13	-	57421195	57908332	13.012537	1.504456	3.863944
Gm33240	Gm33240	chr13	+	57445000	57450938	0.000000	0.000000	0.000000
Klhl3	Klhl3	chr13	-	58004439	58123479	9.024576	0.423523	1.087749
Mir874	Mir874	chr13	-	58023125	58023200	0.000000	0.000000	0.000000
Gm33389	Gm33389	chr13	+	58071690	58113135	0.000000	0.000000	0.000000
Gm40964	Gm40964	chr13	+	58130752	58140093	0.167265	0.006856	0.017608
Hnrnpa0	Hnrnpa0	chr13	-	58125879	58128556	138.331223	5.669863	14.562093
Idnk	Idnk	chr13	+	58157649	58164693	264.856384	11.157341	28.655764
Gkap1	Gkap1	chr13	-	58233346	58274839	15.345650	0.981547	2.520939
Gm26555	Gm26555	chr13	+	58274899	58311362	0.824973	0.050628	0.130031
Kif27	Kif27	chr13	-	58284727	58364746	8.620456	0.704245	1.808737
Mir6369	Mir6369	chr13	-	58313044	58313149	0.000008	0.000000	0.000001
Ubqln1	Ubqln1	chr13	-	58176156	58215653	1718.907715	71.348671	183.247116
2210016F16Rik	2210016F16Rik	chr13	-	58380046	58385225	558.112671	22.875692	58.752380
Slc28a3	Slc28a3	chr13	-	58553307	58610877	3.716539	0.152332	0.391239
Gm34058	Gm34058	chr13	-	58683672	58688405	27.911392	1.144021	2.938225
Gm34721	Gm34721	chr13	-	59406011	59408197	4.612445	0.189053	0.485551
Gm34788	Gm34788	chr13	-	59412238	59417279	0.431004	0.017666	0.045372
Ntrk2	Ntrk2	chr13	+	58806569	59133970	42.029312	8.585030	22.049212
Gm34245	Gm34245	chr13	-	59065802	59083249	0.000000	0.000000	0.000000
Hnrnpk	Hnrnpk	chr13	-	58391132	58403343	5600.125977	320.277649	822.579529
Mir7-1	Mir7-1	chr13	-	58392779	58392886	4.462963	0.182926	0.469815
Rmi1	Rmi1	chr13	+	58402248	58411149	63.822159	5.997290	15.403035
Spata31d1a	Spata31d1a	chr13	-	59700083	59706588	0.045416	0.001889	0.004851
LOC102638268	LOC102638268	chr13	-	59740269	59747800	0.809678	0.054018	0.138737
LOC108168088	LOC108168088	chr13	+	59742743	59751235	10.762217	0.786997	2.021271
Gas1	Gas1	chr13	-	60174405	60177535	11.976365	0.490882	1.260749
4930486L24Rik	4930486L24Rik	chr13	-	60842612	60864416	16.169701	0.662757	1.702180
Ctla2b	Ctla2b	chr13	-	60895351	60897934	68.613289	4.323819	11.105005
Ctla2a	Ctla2a	chr13	-	60934155	60936625	42.704445	1.793216	4.605575
Isca1	Isca1	chr13	-	59755415	59769789	831.672607	34.088253	87.549965
Etohd2	Etohd2	chr13	+	59769966	59773680	19.950338	0.817716	2.100167
Zcchc6	Zcchc6	chr13	-	59771876	59823169	331.925354	14.990466	38.500504
Gm34961	Gm34961	chr13	+	59823586	59833239	2.321951	0.096109	0.246839
Gm40974	Gm40974	chr13	-	60601110	60602485	6.547628	0.268371	0.689267
Dapk1	Dapk1	chr13	+	60601947	60763191	14.011442	2.980665	7.655339
Gm35540	Gm35540	chr13	+	60685966	60688276	0.247772	0.010156	0.026083
Agtpbp1	Agtpbp1	chr13	-	59449534	59557366	16.532646	1.771042	4.548625
A230056J06Rik	A230056J06Rik	chr13	-	59580176	59585223	0.612556	0.025107	0.064484
Naa35	Naa35	chr13	+	59585323	59634798	800.874878	41.190781	105.791618
Golm1	Golm1	chr13	-	59634996	59675784	8302.006836	352.815857	906.148438
LOC108167344	LOC108167344	chr13	-	62671784	62706256	19.834911	1.149399	2.952038
Platr25	Platr25	chr13	-	62696953	62724217	0.000000	0.000000	0.000000
Gm40979	Gm40979	chr13	-	62739042	62761999	0.843116	0.034557	0.088755
Mir713	Mir713	chr13	+	62760739	62760846	0.000000	0.000000	0.000000
Gm5141	Gm5141	chr13	-	62772200	62785808	16.498018	0.676214	1.736742
Gm3325	Gm3325	chr13	+	62015670	62053940	3.601076	0.778534	1.999533
Zfp808	Zfp808	chr13	+	62129890	62173938	1.611508	0.589848	1.514926
2810408B13Rik	2810408B13Rik	chr13	+	62232674	62237254	0.000000	0.000000	0.000000
Gm3604	Gm3604	chr13	-	62367716	62413623	17.239126	1.251485	3.214231
LOC108168043	LOC108168043	chr13	-	62401680	62411725	0.000000	0.000000	0.000000
Zfp935	Zfp935	chr13	-	62453016	62466812	82.098305	3.406591	8.749260
Gm21145	Gm21145	chr13	-	62486263	62498749	2.396161	0.098213	0.252243
Zfp934	Zfp934	chr13	-	62516795	62579320	41.808678	1.996809	5.128469
Gm38639	Gm38639	chr13	-	62552641	62555638	15.292893	1.170809	3.007026
6720489N17Rik	6720489N17Rik	chr13	-	62603013	62636081	5.170460	0.623330	1.600918
LOC108168091	LOC108168091	chr13	-	62630175	62633775	0.492514	0.020187	0.051847
LOC102632415	LOC102632415	chr13	+	63575483	63615298	0.750673	0.033915	0.087105
Ptch1	Ptch1	chr13	-	63508328	63573616	35.498741	1.704775	4.378429
2010111I01Rik	2010111I01Rik	chr13	+	62964893	63326096	23.783918	2.732148	7.017066
LOC108168092	LOC108168092	chr13	-	63090776	63094751	0.346196	0.014190	0.036444
Gm30409	Gm30409	chr13	+	63116585	63134513	0.000000	0.000000	0.000000
Gm16907	Gm16907	chr13	-	63289154	63297147	5.546143	0.227323	0.583841
Mir23b	Mir23b	chr13	+	63300484	63300557	0.000583	0.000024	0.000061
Mir27b	Mir27b	chr13	+	63300712	63300784	0.000000	0.000000	0.000000
Mir3074-1	Mir3074-1	chr13	-	63301199	63301283	0.000000	0.000000	0.000000
Mir24-1	Mir24-1	chr13	+	63301208	63301275	0.001154	0.000047	0.000121
Fancc	Fancc	chr13	-	63304705	63497294	8.190840	3.682445	9.457745
Ercc6l2	Ercc6l2	chr13	+	63815058	63900302	42.638519	2.031245	5.216913
LOC108168093	LOC108168093	chr13	-	63900364	63908682	0.259382	0.010631	0.027305
Slc35d2	Slc35d2	chr13	-	64096308	64129385	116.937431	4.930668	12.663596
Zfp367	Zfp367	chr13	-	64133025	64153199	96.953011	4.580388	11.763959
Habp4	Habp4	chr13	+	64161866	64186537	153.132065	6.276514	16.120174
Cdc14b	Cdc14b	chr13	-	64192545	64274988	10.681442	0.675386	1.734615
1810034E14Rik	1810034E14Rik	chr13	+	64248700	64268145	11.299363	0.463134	1.189481
Aaed1	Aaed1	chr13	-	64291836	64312710	384.867279	15.774780	40.514881
1700015C15Rik	1700015C15Rik	chr13	-	64427956	64432436	0.917642	0.077014	0.197799
Cdk20	Cdk20	chr13	+	64432319	64439722	81.100685	4.258600	10.937501
Ctsl	Ctsl	chr13	-	64361890	64370748	2599.523682	109.195259	280.449738
LOC108168114	LOC108168114	chr13	+	66874063	66874689	0.363636	0.014905	0.038280
Zfp369	Zfp369	chr13	+	65278519	65297804	21.313696	0.948441	2.435912
Mfsd14b	Mfsd14b	chr13	-	65065030	65113002	1357.743896	56.065811	143.995651
Zfp712	Zfp712	chr13	-	67038594	67061170	16.678337	0.683605	1.755724
Zfp708	Zfp708	chr13	-	67069398	67097976	11.868369	0.520085	1.335751
LOC108168115	LOC108168115	chr13	+	67084561	67091795	0.278732	0.011425	0.029342
Rslcan18	Rslcan18	chr13	-	67096613	67114028	7.277328	0.298280	0.766083
Zfp759	Zfp759	chr13	+	67125124	67142404	7.025234	0.894264	2.296767
Rsl1	Rsl1	chr13	+	67173182	67183499	90.743889	3.719373	9.552587
Uqcrb	Uqcrb	chr13	-	66900621	66905350	2189.264404	89.732658	230.463318
Gm10767	Gm10767	chr13	+	66905415	66909166	6.950363	0.284879	0.731663
Mterf3	Mterf3	chr13	-	66905456	66933072	70.846954	8.607303	22.106417
Ptdss1	Ptdss1	chr13	+	66932830	66998401	449.171570	18.410458	47.284184
4933433G19Rik	4933433G19Rik	chr13	-	66996818	67032405	5.573050	0.228426	0.586674
Zfp455	Zfp455	chr13	+	67194506	67209298	53.211651	2.181017	5.601577
Zfp457	Zfp457	chr13	-	67288137	67306412	0.466768	0.022599	0.058042
Zfp458	Zfp458	chr13	-	67225137	67269591	2.953462	0.144183	0.370311
Zfp429	Zfp429	chr13	-	67389327	67399767	66.897194	2.741955	7.042251
Zfp595	Zfp595	chr13	-	67312998	67342947	16.388096	0.957137	2.458245
Zfp953	Zfp953	chr13	-	67339309	67360572	18.295031	0.749869	1.925913
Gm17039	Gm17039	chr13	+	67360671	67365682	3.242326	0.132895	0.341319
Zfp456	Zfp456	chr13	-	67363584	67375763	30.673847	1.257247	3.229028
Zfp459	Zfp459	chr13	-	67405033	67440341	0.182727	0.007490	0.019236
Gm33787	Gm33787	chr13	+	67421442	67424481	0.000000	0.000000	0.000000
Zfp874a	Zfp874a	chr13	-	67440431	67451624	56.895039	2.379494	6.111331
Zfp874b	Zfp874b	chr13	-	67471513	67486241	16.820166	0.960377	2.466568
Zfp58	Zfp58	chr13	-	67490167	67500522	90.073334	3.691888	9.481997
Zfp87	Zfp87	chr13	-	67515781	67526231	139.452042	5.715802	14.680082
Zfp748	Zfp748	chr13	-	67538641	67553152	97.200432	3.984011	10.232265
9430065F17Rik	9430065F17Rik	chr13	+	67553202	67570892	0.343641	0.341448	0.876952
Zfp729b	Zfp729b	chr13	-	67589439	67609707	67.492241	2.766344	7.104891
Zfp493	Zfp493	chr13	+	67779693	67789082	17.790775	0.729201	1.872831
BC048507	BC048507	chr13	+	67863326	67863923	0.254181	0.010418	0.026758
Gm40991	Gm40991	chr13	-	67885454	67889982	0.404968	0.016599	0.042631
4930525G20Rik	4930525G20Rik	chr13	-	67796594	67830985	4.876130	0.199861	0.513309
Zfp273	Zfp273	chr13	+	67813816	67827000	27.685478	1.134761	2.914443
Gm10037	Gm10037	chr13	+	67831036	67844879	3.750495	0.310852	0.798373
Zfp729a	Zfp729a	chr13	-	67616309	67638063	36.272163	1.761609	4.524398
Zfp738	Zfp738	chr13	-	67667441	67683570	52.527321	2.439793	6.266199
Zfp65	Zfp65	chr13	-	67705306	67729173	42.148739	1.727575	4.436987
Zfp85os	Zfp85os	chr13	+	67729262	67756838	5.210343	0.213559	0.548492
Zfp85	Zfp85	chr13	-	67747800	67755134	36.271111	1.486665	3.818251
1700001L19Rik	1700001L19Rik	chr13	+	68597439	68614231	8.348452	0.342183	0.878839
Gm34903	Gm34903	chr13	-	68601553	68603793	0.000000	0.000000	0.000000
Mtrr	Mtrr	chr13	-	68560780	68582169	110.346458	5.704888	14.652051
Fastkd3	Fastkd3	chr13	+	68582100	68592338	59.531872	2.964778	7.614538
Adcy2	Adcy2	chr13	-	68620043	68999541	2.074804	0.085041	0.218414
Gm34993	Gm34993	chr13	+	68657460	68665243	0.000000	0.000000	0.000000
LOC105245580	LOC105245580	chr13	+	69534549	69535451	1.461794	0.059915	0.153883
Gm40992	Gm40992	chr13	-	69548557	69553730	0.264254	0.010831	0.027818
Papd7	Papd7	chr13	-	69497952	69534236	13.806900	0.566457	1.454851
Gm35618	Gm35618	chr13	-	69680046	69697777	0.174986	0.007172	0.018421
Gm40994	Gm40994	chr13	+	69681550	69687492	0.668164	0.027386	0.070337
Gm40993	Gm40993	chr13	+	69688078	69695153	0.000000	0.000000	0.000000
Ube2ql1	Ube2ql1	chr13	-	69702832	69739897	2.151380	0.088180	0.226475
Srd5a1	Srd5a1	chr13	-	69573449	69611907	11.492478	0.644964	1.656482
Nsun2	Nsun2	chr13	+	69612016	69635780	320.931061	13.154189	33.784336
Med10	Med10	chr13	+	69802348	69816102	229.881287	31.123877	79.936470
Ice1	Ice1	chr13	-	70588689	70637840	22.280802	0.940503	2.415525
Gm40996	Gm40996	chr13	-	70610786	70614925	0.401977	0.016476	0.042316
8030423J24Rik	8030423J24Rik	chr13	+	70881916	70884912	18.164537	0.744521	1.912176
Gm36607	Gm36607	chr13	+	70706152	70735643	2.563540	0.105073	0.269863
Adamts16	Adamts16	chr13	-	70727798	70841851	18.794577	2.138205	5.491622
Gm36529	Gm36529	chr13	+	70840423	70859615	24.657225	3.318478	8.522957
D630045M09Rik	D630045M09Rik	chr13	-	73344665	73347384	2.900460	0.118883	0.305331
Ndufs6	Ndufs6	chr13	-	73319876	73328482	1380.814941	62.935516	161.639343
Mrpl36	Mrpl36	chr13	+	73331009	73332178	852.615295	34.946644	89.754601
Lpcat1	Lpcat1	chr13	+	73467209	73516420	441.363953	37.335003	95.888702
Tert	Tert	chr13	+	73626179	73652366	2.131708	0.112829	0.289782
Slc6a19	Slc6a19	chr13	-	73679745	73700695	1.404873	0.063619	0.163396
Slc6a19os	Slc6a19os	chr13	+	73699826	73709856	0.000000	0.000000	0.000000
Clptm1l	Clptm1l	chr13	+	73604002	73620639	770.461731	31.579365	81.106316
Nkd2	Nkd2	chr13	-	73818529	73847631	5.460333	0.279306	0.717350
Slc12a7	Slc12a7	chr13	+	73733052	73816754	31.583786	6.691869	17.186947
Trip13	Trip13	chr13	-	73912450	73937810	20.877138	0.880796	2.262178
Brd9	Brd9	chr13	+	73937811	73960895	93.294563	8.152413	20.938110
Gm41002	Gm41002	chr13	-	73958913	73963843	0.000000	0.000000	0.000000
Tppp	Tppp	chr13	+	74009419	74035753	157.144455	20.497246	52.643742
Cep72	Cep72	chr13	-	74036495	74062315	5.375654	0.508529	1.306071
Ahrr	Ahrr	chr13	-	74211117	74292331	1.159265	0.111297	0.285848
Slc9a3	Slc9a3	chr13	+	74086253	74169442	0.000000	0.000000	0.000000
Gm41003	Gm41003	chr13	+	74122101	74131263	0.000000	0.000000	0.000000
Exoc3	Exoc3	chr13	-	74169802	74208729	420.038452	19.265091	49.479164
Pdcd6	Pdcd6	chr13	-	74303121	74317575	531.028198	26.139853	67.135834
Zfp72	Zfp72	chr13	-	74369321	74390861	11.279914	0.481511	1.236680
Mir692-3	Mir692-3	chr13	+	74407065	74407173	101.266052	4.150651	10.660253
E430024I08Rik	E430024I08Rik	chr13	-	74433049	74463820	10.671906	1.022224	2.625410
Zfp825	Zfp825	chr13	-	74478483	74495167	38.553261	3.427126	8.801999
LOC108168101	LOC108168101	chr13	-	74604421	74618221	43.359337	2.708322	6.955872
Sdha	Sdha	chr13	-	74322255	74350240	2571.163086	105.385765	270.665710
Ccdc127	Ccdc127	chr13	+	74350317	74365783	156.755615	15.493181	39.791645
Lrrc14b	Lrrc14b	chr13	-	74359582	74364000	10.902871	0.446882	1.147743
Mir682	Mir682	chr13	+	75645046	75645141	327.854156	13.437950	34.513126
Erap1	Erap1	chr13	+	74639624	74692537	394.261688	17.500137	44.946171
Cast	Cast	chr13	-	74692366	74808874	149.884491	7.264159	18.656778
LOC105245562	LOC105245562	chr13	-	75653653	75707250	0.000000	0.000000	0.000000
Ell2	Ell2	chr13	+	75707484	75772361	77.234665	3.165663	8.130474
Rhobtb3	Rhobtb3	chr13	-	75869537	75943824	8.338999	0.384251	0.986885
Gm41005	Gm41005	chr13	-	75818226	75847161	4.892836	0.200546	0.515068
Glrx	Glrx	chr13	+	75839873	75850151	273.329102	11.304008	29.032452
Gpr150	Gpr150	chr13	-	76054851	76056996	24.075954	0.986815	2.534470
Spata9	Spata9	chr13	+	75959970	75998987	3.430821	0.261897	0.672638
Rfesd	Rfesd	chr13	-	76001535	76018712	59.724018	2.813863	7.226936
Fam81b	Fam81b	chr13	-	76201708	76278919	17.161531	0.734430	1.886261
Gm31219	Gm31219	chr13	+	76246249	76278968	0.000000	0.000000	0.000000
Arsk	Arsk	chr13	-	76060422	76098667	180.202148	7.982110	20.500711
Gm41006	Gm41006	chr13	+	76065583	76066279	0.000000	0.000000	0.000000
Gm31161	Gm31161	chr13	+	76068778	76071938	0.804276	0.032965	0.084666
Ttc37	Ttc37	chr13	+	76098730	76190318	32.236732	2.386424	6.129130
Atp5c1-ps	Atp5c1-ps	chr13	-	77669074	77670435	0.000000	0.000000	0.000000
Mctp1	Mctp1	chr13	+	76384108	77033277	10.215890	4.878098	12.528577
LOC108168102	LOC108168102	chr13	+	76507644	76516272	0.393029	0.016109	0.041374
Slf1	Slf1	chr13	-	77043088	77135509	4.403363	0.908737	2.333940
2210408I21Rik	2210408I21Rik	chr13	+	77135536	77613785	19.157106	1.528010	3.924437
Nr2f1	Nr2f1	chr13	-	78188971	78198982	1.483038	0.078776	0.202323
A830082K12Rik	A830082K12Rik	chr13	+	78198017	78236564	2.347505	0.096219	0.247121
Fam172a	Fam172a	chr13	+	77708678	78166240	27.849865	17.157795	44.066925
Pou5f2	Pou5f2	chr13	+	78024902	78026296	3.760573	0.154137	0.395875
Gm38604	Gm38604	chr13	-	78131880	78185910	0.000000	0.000000	0.000000
5430425K12Rik	5430425K12Rik	chr13	+	80940403	80948597	0.978452	0.040104	0.103001
Adgrv1	Adgrv1	chr13	-	81095068	81633388	1.017243	0.058050	0.149092
Gm32639	Gm32639	chr13	+	81103406	81128868	0.000000	0.000000	0.000000
Arrdc3	Arrdc3	chr13	+	80883338	80896042	636.930664	30.619173	78.640221
Polr3g	Polr3g	chr13	-	81673837	81711013	25.693464	1.053113	2.704745
Mblac2	Mblac2	chr13	+	81711417	81753275	29.115177	1.193361	3.064948
Lysmd3	Lysmd3	chr13	+	81657657	81672871	237.951599	10.240279	26.300442
Gm33217	Gm33217	chr13	-	83314533	83356400	0.357093	0.020695	0.053151
Gm41010	Gm41010	chr13	-	83429231	83442790	2.218310	0.090923	0.233521
Gm33274	Gm33274	chr13	-	83442914	83446408	2.534296	0.103875	0.266785
Cetn3	Cetn3	chr13	+	81783249	81797157	272.903595	44.015999	113.047722
Gm17750	Gm17750	chr13	-	84025297	84064774	15.320150	0.627936	1.612748
Gm41011	Gm41011	chr13	+	84347671	84357771	0.022828	0.000936	0.002403
A230107N01Rik	A230107N01Rik	chr13	-	84219580	84222230	0.891081	0.036964	0.094935
Tmem161b	Tmem161b	chr13	+	84222187	84295966	3.010669	0.456678	1.172900
Ccnh	Ccnh	chr13	+	85189377	85213723	475.526001	21.355209	54.847282
Rasa1	Rasa1	chr13	-	85214699	85289493	50.651875	2.762642	7.095384
Mef2c	Mef2c	chr13	+	83504034	83667079	202.622269	139.970062	359.489685
C130071C03Rik	C130071C03Rik	chr13	+	83728106	83735669	0.467836	0.019175	0.049249
Mir9-2	Mir9-2	chr13	+	83738814	83738885	0.000000	0.000000	0.000000
Cox7c	Cox7c	chr13	-	86044798	86046795	2606.861816	106.848976	274.423706
Hapln1	Hapln1	chr13	+	89540528	89611832	2.231842	0.092746	0.238204
Edil3	Edil3	chr13	+	88821472	89323225	57.049458	2.338320	6.005582
Gm38504	Gm38504	chr13	+	88824224	88836120	0.224490	0.009201	0.023632
LOC108168104	LOC108168104	chr13	+	88870746	88880679	0.204792	0.008394	0.021558
Vcan	Vcan	chr13	-	89655310	89742694	5.100443	0.428945	1.101675
Gm4117	Gm4117	chr13	+	89734040	89798058	0.000000	0.000000	0.000000
LOC108168105	LOC108168105	chr13	-	89773432	89778870	0.000000	0.000000	0.000000
Atp6ap1l	Atp6ap1l	chr13	-	90883439	90905355	1.459486	0.097782	0.251135
Xrcc4	Xrcc4	chr13	-	89848914	90089608	218.685959	10.020022	25.734751
Tmem167	Tmem167	chr13	+	90089667	90114921	136.125916	5.579473	14.329942
Rps23	Rps23	chr13	+	90923122	90924732	5504.643066	225.622025	579.472412
A830009L08Rik	A830009L08Rik	chr13	-	91368990	91388085	0.348058	0.014266	0.036640
Atg10	Atg10	chr13	-	90935348	91224789	66.489304	6.747552	17.329958
Zcchc9	Zcchc9	chr13	-	91796519	91807997	124.352081	7.435175	19.096004
Ssbp2	Ssbp2	chr13	+	91460978	91706175	19.470938	9.010413	23.141739
Gm41016	Gm41016	chr13	+	91534058	91539333	0.000000	0.000000	0.000000
4833422C13Rik	4833422C13Rik	chr13	-	91701665	91741872	0.000000	0.000000	0.000000
Acot12	Acot12	chr13	+	91741505	91786148	0.000000	0.000000	0.000000
Rasgrf2	Rasgrf2	chr13	-	91880407	92131494	19.779541	0.810716	2.082187
LOC108168107	LOC108168107	chr13	+	91923619	91934105	0.000000	0.000000	0.000000
Ankrd34b	Ankrd34b	chr13	+	92425642	92441658	0.000000	0.000000	0.000000
Msh3	Msh3	chr13	-	92211878	92355003	49.811985	2.542937	6.531108
Dhfr	Dhfr	chr13	+	92354783	92389053	15.332988	0.628462	1.614100
Fam151b	Fam151b	chr13	-	92449620	92484031	3.353579	0.141022	0.362191
Zfyve16	Zfyve16	chr13	-	92487101	92530922	133.165054	6.685869	17.171537
Thbs4	Thbs4	chr13	-	92751586	92794818	0.316677	0.012980	0.033337
Mtx3	Mtx3	chr13	+	92844743	92858230	17.681095	0.879041	2.257668
Serinc5	Serinc5	chr13	+	92611138	92711947	189.386169	7.762481	19.936636
Gm41018	Gm41018	chr13	-	92704730	92707718	0.000000	0.000000	0.000000
Cmya5	Cmya5	chr13	-	93040713	93144724	7.934709	0.325225	0.835285
Gm31745	Gm31745	chr13	+	93055189	93069524	0.839844	0.034423	0.088410
Gm4814	Gm4814	chr13	+	93073304	93074755	0.000000	0.000000	0.000000
A630019I02Rik	A630019I02Rik	chr13	+	93094833	93098968	0.000000	0.000000	0.000000
Homer1	Homer1	chr13	+	93303247	93405129	2.521201	1.173241	3.013272
Bhmt	Bhmt	chr13	-	93616891	93637758	24.834862	1.017921	2.614360
Jmy	Jmy	chr13	-	93430097	93499808	18.023577	0.738743	1.897337
Gm6109	Gm6109	chr13	+	93448413	93448890	8.780334	0.359885	0.924304
Papd4	Papd4	chr13	-	93146282	93192309	479.849396	20.463303	52.556568
Bhmt2	Bhmt2	chr13	-	93656097	93674302	16.288996	0.667647	1.714739
Dmgdh	Dmgdh	chr13	+	93674436	93752823	7.319652	0.300015	0.770538
AW495222	AW495222	chr13	-	93706100	93719175	9.835532	0.403135	1.035384
Arsb	Arsb	chr13	+	93771679	93943016	1267.471558	51.950600	133.426422
Mir5624	Mir5624	chr13	+	93790777	93790837	0.000000	0.000000	0.000000
Gm32089	Gm32089	chr13	-	94289448	94296741	4.858265	0.199129	0.511428
LOC105245651	LOC105245651	chr13	-	94298064	94301287	2.957181	0.121208	0.311302
Gm38653	Gm38653	chr13	-	94303169	94306838	0.287594	0.011788	0.030275
Gm41022	Gm41022	chr13	+	94306850	94310297	0.555028	0.022749	0.058428
Lhfpl2	Lhfpl2	chr13	+	94057654	94195410	83.485085	63.773239	163.790894
Scamp1	Scamp1	chr13	-	94201433	94285826	911.637268	41.641796	106.949982
Gm9776	Gm9776	chr13	-	94356747	94358923	36.565678	1.498739	3.849260
Ap3b1	Ap3b1	chr13	+	94358580	94566316	359.671448	16.260244	41.761719
Tbca	Tbca	chr13	+	94788943	94842899	1021.165039	41.855087	107.497795
Zbed3	Zbed3	chr13	+	95323605	95337842	31.055977	8.289525	21.290258
Snora47	Snora47	chr13	+	95330611	95330736	0.000000	0.000000	0.000000
Wdr41	Wdr41	chr13	+	94976215	95023316	134.446945	12.452229	31.981466
Gm41024	Gm41024	chr13	+	94978597	94982413	2.897733	0.118771	0.305044
LOC108168108	LOC108168108	chr13	+	95010409	95015024	0.154246	0.006322	0.016237
Pde8b	Pde8b	chr13	-	95024105	95250400	2.682824	2.450123	6.292730
Gm41025	Gm41025	chr13	+	95058837	95071701	0.000000	0.000000	0.000000
Crhbp	Crhbp	chr13	-	95431376	95444831	0.370613	0.015191	0.039014
Aggf1	Aggf1	chr13	-	95350683	95375357	240.167801	9.843898	25.282406
F2rl1	F2rl1	chr13	-	95511718	95525240	5.735910	0.235101	0.603818
F2r	F2r	chr13	-	95601789	95618433	6.844660	0.280546	0.720536
Sv2c	Sv2c	chr13	-	95959443	96132577	0.214252	0.008782	0.022554
Iqgap2	Iqgap2	chr13	-	95627177	95891937	20.597149	0.852275	2.188926
Gm33074	Gm33074	chr13	+	95672136	95680237	0.939604	0.038512	0.098912
F2rl2	F2rl2	chr13	+	95696920	95702768	0.696429	0.028545	0.073313
Gm32702	Gm32702	chr13	+	95763409	95777960	0.000000	0.000000	0.000000
Poc5	Poc5	chr13	+	96388294	96417211	85.165062	4.167321	10.703067
Ankdd1b	Ankdd1b	chr13	-	96416134	96471354	0.000000	0.000000	0.000000
Gcnt4	Gcnt4	chr13	+	96924352	96950914	0.397480	0.050644	0.130071
Ankrd31	Ankrd31	chr13	+	96748289	96909794	0.000000	0.000000	0.000000
Hmgcr	Hmgcr	chr13	-	96648962	96670936	119.471077	5.325864	13.678592
Polk	Polk	chr13	-	96480689	96542646	95.493011	4.117802	10.575885
Col4a3bp	Col4a3bp	chr13	+	96542735	96640167	141.089630	6.159457	15.819536
LOC108168109	LOC108168109	chr13	+	96573558	96581487	5.642428	0.231269	0.593977
Enc1	Enc1	chr13	+	97241105	97253040	600.988586	24.633070	63.265923
Lncenc1	Lncenc1	chr13	+	97434970	97497664	0.000000	0.000000	0.000000
5330416C01Rik	5330416C01Rik	chr13	-	97712315	97778952	0.213156	0.010829	0.027814
Gm5086	Gm5086	chr13	+	97560000	97583994	796.711670	32.655285	83.869644
Gm34087	Gm34087	chr13	-	97602610	97622876	0.074657	0.009660	0.024809
Arhgef28	Arhgef28	chr13	-	97898594	98206624	4.568636	0.696357	1.788478
Gm34469	Gm34469	chr13	+	98170451	98178479	0.000000	0.000000	0.000000
Utp15	Utp15	chr13	-	98246845	98262992	216.909607	8.890601	22.834021
Ankra2	Ankra2	chr13	+	98263076	98274754	123.477531	8.421168	21.628363
Foxd1	Foxd1	chr13	+	98354245	98356705	1.281593	0.052529	0.134913
Btf3	Btf3	chr13	-	98309897	98317006	905.170776	47.123592	121.029060
LOC105246056	LOC105246056	chr13	+	98317116	98324415	2.530501	0.103719	0.266385
Fcho2	Fcho2	chr13	-	98723406	98815768	495.421478	21.734715	55.821980
Gm34995	Gm34995	chr13	+	98815741	98832137	1.824104	0.074766	0.192023
Fam169a	Fam169a	chr13	+	97067287	97130447	0.269956	0.049823	0.127962
Nsa2	Nsa2	chr13	-	97129427	97137926	159.709030	6.546088	16.812529
Gfm2	Gfm2	chr13	+	97137937	97181196	128.599014	8.375441	21.510918
Hexb	Hexb	chr13	-	97176331	97198357	174487.140625	7151.806641	18368.218750
Gm35279	Gm35279	chr13	+	98994238	99001471	0.262515	0.017695	0.045448
Gm41036	Gm41036	chr13	-	99173120	99176459	0.641705	0.026302	0.067552
Zfp366	Zfp366	chr13	+	99184823	99247032	18.243292	0.747748	1.920467
Tnpo1	Tnpo1	chr13	-	98839019	98926384	226.997894	9.698901	24.910006
