Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
Ncor1	Ncor1	chr11	-	62315663	62458703	53.125046	3.780967	9.751148
Pigl	Pigl	chr11	+	62458460	62513900	65.550301	2.890401	7.454371
Ubb	Ubb	chr11	+	62551171	62553213	12191.242188	684.440918	1765.179199
Trpv2	Trpv2	chr11	+	62574486	62600305	357.241119	35.671196	91.996338
2410006H16Rik	2410006H16Rik	chr11	+	62602877	62604806	392.355743	17.300692	44.618641
Snord49b	Snord49b	chr11	+	62603086	62603148	10.539682	0.464741	1.198571
Snord49a	Snord49a	chr11	+	62603460	62603521	12.403226	0.546913	1.410493
Snord65	Snord65	chr11	+	62604530	62604586	11.789474	0.519850	1.340697
Lrrc75a	Lrrc75a	chr11	-	62604884	62648582	6.169837	1.248661	3.220307
Mmgt2	Mmgt2	chr11	+	62648632	62666359	201.468903	13.218017	34.089386
Zfp287	Zfp287	chr11	-	62692444	62731885	12.871911	1.924402	4.963051
Zfp286	Zfp286	chr11	-	62778387	62789483	20.896439	1.814778	4.680329
Trim16	Trim16	chr11	+	62820191	62842948	19.032339	0.854640	2.204125
Fbxw10	Fbxw10	chr11	+	62846990	62877464	21.643557	1.114031	2.873096
Cdrt4	Cdrt4	chr11	+	62951193	62993095	0.000000	0.000000	0.000000
Cdrt4os1	Cdrt4os1	chr11	-	62990453	63004134	0.000000	0.000000	0.000000
LOC108167905	LOC108167905	chr11	+	62994326	63000140	2.768933	0.122094	0.314883
Gm36874	Gm36874	chr11	+	63051209	63056102	18.840874	0.830777	2.142581
Tekt3	Tekt3	chr11	+	63061659	63094960	1.434733	0.063264	0.163158
Gm36926	Gm36926	chr11	-	63090087	63119259	0.000000	0.000000	0.000000
Tvp23b	Tvp23b	chr11	+	62879435	62895186	778.311035	37.741505	97.335686
Hs3st3b1	Hs3st3b1	chr11	-	63884693	63922284	37.476017	1.652483	4.261767
Cox10	Cox10	chr11	-	63962627	64079472	119.818123	5.574122	14.375712
9630013K17Rik	9630013K17Rik	chr11	+	63964226	63968040	0.441780	0.019480	0.050239
2810001G20Rik	2810001G20Rik	chr11	+	64079484	64083259	34.385128	1.516192	3.910272
Pmp22	Pmp22	chr11	+	63128982	63159547	2387.727783	198.606354	512.207581
Elac2	Elac2	chr11	+	64979030	65002076	78.053009	4.506844	11.623189
Arhgap44	Arhgap44	chr11	-	65002039	65163124	3.915628	0.183595	0.473493
1700086D15Rik	1700086D15Rik	chr11	-	65152617	65158343	0.000000	0.000000	0.000000
Myocd	Myocd	chr11	-	65173608	65269989	7.736867	0.420221	1.083755
Gm30586	Gm30586	chr11	+	65270010	65287592	0.030641	0.011539	0.029758
Gm12295	Gm12295	chr11	-	65277654	65287833	0.213233	0.009402	0.024249
Map2k4	Map2k4	chr11	-	65688244	65788359	136.527695	8.502634	21.928371
Mir744	Mir744	chr11	-	65734733	65734832	0.000000	0.000000	0.000000
Zkscan6	Zkscan6	chr11	+	65807175	65829239	95.219925	5.588961	14.413980
Dnah9	Dnah9	chr11	-	65831324	66170605	0.113124	0.005258	0.013561
Gm40027	Gm40027	chr11	+	66145481	66160077	0.000000	0.000000	0.000000
LOC102633054	LOC102633054	chr11	+	66168522	66426709	0.000000	0.000000	0.000000
Shisa6	Shisa6	chr11	-	66211725	66526126	0.084004	0.003707	0.009559
LOC108167334	LOC108167334	chr11	+	66248645	66279197	0.020650	0.000915	0.002359
LOC105244416	LOC105244416	chr11	+	66286597	66300916	0.000000	0.000000	0.000000
Myh1	Myh1	chr11	+	67200109	67224575	0.000000	0.000000	0.000000
Gm12300	Gm12300	chr11	-	67224681	67237573	0.161392	0.007116	0.018353
Tmem220	Tmem220	chr11	+	67025154	67035312	48.443977	2.231983	5.756304
Adprm	Adprm	chr11	-	67037880	67052631	93.926910	4.297343	11.082885
Sco1	Sco1	chr11	+	67052670	67067444	73.630508	3.261011	8.410176
Usp43	Usp43	chr11	-	67854523	67922153	1.178998	0.055775	0.143844
Gas7	Gas7	chr11	+	67455024	67688992	2.528249	1.570487	4.050300
Glp2r	Glp2r	chr11	-	67663784	67771153	0.000000	0.000000	0.000000
Rcvrn	Rcvrn	chr11	+	67695326	67703355	0.000000	0.000000	0.000000
Cfap52	Cfap52	chr11	-	67924806	67965932	3.572461	0.177423	0.457576
Gm31954	Gm31954	chr11	+	68398479	68406574	0.000000	0.000000	0.000000
Ntn1	Ntn1	chr11	-	68209364	68386826	7.712966	0.340099	0.877117
Mir6406	Mir6406	chr11	+	68220892	68221011	0.000000	0.000000	0.000000
Stx8	Stx8	chr11	+	67966411	68207148	45.899120	3.129182	8.070187
Gm32046	Gm32046	chr11	-	68430688	68432038	6.053619	0.387182	0.998545
Pik3r5	Pik3r5	chr11	+	68432125	68497849	41.384502	19.203911	49.527058
Gm40036	Gm40036	chr11	+	68562235	68572414	0.000000	0.000000	0.000000
Pik3r6	Pik3r6	chr11	+	68503019	68552698	300.041168	15.210075	39.226921
Myh10	Myh10	chr11	+	68691915	68816625	39.339470	1.754286	4.524319
Rnf222	Rnf222	chr11	+	68881963	68895779	0.123933	0.010921	0.028165
Ndel1	Ndel1	chr11	-	68821434	68853131	662.030273	29.253973	75.446251
Rpl26	Rpl26	chr11	+	68901566	68904534	3090.141846	136.257965	351.410492
Arhgef15	Arhgef15	chr11	-	68927970	68956934	11.772215	2.311351	5.960996
Gm32273	Gm32273	chr11	+	68956946	68962325	4.363451	0.365481	0.942579
Gm32384	Gm32384	chr11	-	68977004	68983568	0.119879	0.011391	0.029376
Slc25a35	Slc25a35	chr11	+	68967607	68972516	74.262619	4.183002	10.788001
Rangrf	Rangrf	chr11	-	68972484	68975185	39.785576	2.009425	5.182326
Pfas	Pfas	chr11	-	68985701	69008460	107.391731	4.735374	12.212572
Mir3062	Mir3062	chr11	-	68990574	68990678	1.848320	0.081501	0.210191
Aurkb	Aurkb	chr11	+	69045625	69051664	11.717372	0.570375	1.471002
Ctc1	Ctc1	chr11	+	69015908	69036473	695.654114	32.793346	84.574333
Tmem107	Tmem107	chr11	+	69070809	69073293	15.596047	0.827003	2.132848
Borcs6	Borcs6	chr11	+	69059775	69061576	415.924011	18.339922	47.298817
Hes7	Hes7	chr11	+	69118710	69124054	1.348692	0.156788	0.404357
Alox12b	Alox12b	chr11	+	69157072	69169791	0.000000	0.000000	0.000000
Gucy2e	Gucy2e	chr11	-	69218117	69237358	0.236414	0.011402	0.029406
Aloxe3	Aloxe3	chr11	+	69125525	69149115	5.281466	0.317852	0.819742
Kcnab3	Kcnab3	chr11	+	69326258	69333042	12.443930	0.654952	1.689127
Vamp2	Vamp2	chr11	+	69088528	69092381	491.844269	21.687578	55.932457
Per1	Per1	chr11	+	69095138	69109965	48.751781	3.458416	8.919287
Chd3os	Chd3os	chr11	+	69340769	69342647	83.418213	3.678276	9.486307
Cntrob	Cntrob	chr11	-	69299491	69323893	16.697878	0.898056	2.316094
Trappc1	Trappc1	chr11	+	69323986	69325793	855.440247	37.720123	97.280540
Gm32483	Gm32483	chr11	+	69369559	69374316	0.996696	0.043949	0.113344
Chd3	Chd3	chr11	-	69343273	69369426	20.038509	0.958111	2.470977
Dnah2	Dnah2	chr11	-	69420807	69549108	0.573919	0.036272	0.093547
Cyb5d1	Cyb5d1	chr11	-	69390930	69395469	101.867371	4.616004	11.904715
Naa38	Naa38	chr11	+	69395791	69396671	534.953064	23.588436	60.834785
Tmem88	Tmem88	chr11	-	69396516	69398234	34.441208	1.518664	3.916649
Kdm6b	Kdm6b	chr11	-	69398508	69418147	75.070221	4.229311	10.907433
Efnb3	Efnb3	chr11	-	69554092	69561657	50.481689	3.126040	8.062084
Wrap53	Wrap53	chr11	-	69561754	69580364	33.995804	2.140318	5.519898
Trp53	Trp53	chr11	+	69580359	69591873	525.956299	29.304367	75.576225
Atp1b2	Atp1b2	chr11	-	69599750	69605960	530.211548	28.619738	73.810555
Shbg	Shbg	chr11	-	69610282	69618027	0.000000	0.000000	0.000000
Sat2	Sat2	chr11	+	69621996	69624032	41.015480	2.129458	5.491892
Fxr2	Fxr2	chr11	+	69632971	69653297	51.840740	2.285887	5.895321
Mir467f	Mir467f	chr11	-	69635400	69635519	4.258333	0.187769	0.484257
Sox15	Sox15	chr11	+	69655037	69656727	29.323648	1.293009	3.334681
Mpdu1	Mpdu1	chr11	-	69656697	69662649	503.453217	22.840082	58.904774
Mir1934	Mir1934	chr11	+	69663043	69663125	5.313253	0.234285	0.604222
Cd68	Cd68	chr11	-	69664213	69666170	17072.408203	754.613892	1946.155884
Eif4a1	Eif4a1	chr11	-	69666936	69672423	5737.613281	253.313858	653.298706
Senp3	Senp3	chr11	-	69673110	69682084	233.416763	10.812696	27.886042
Tnfsf13os	Tnfsf13os	chr11	+	69682016	69691141	3.091734	0.136328	0.351592
Tnfsf13	Tnfsf13	chr11	-	69682577	69685554	24.956926	1.101553	2.840916
Tnfsfm13	Tnfsfm13	chr11	-	69682577	69696098	29.136892	1.286295	3.317368
Tnfsf12	Tnfsf12	chr11	-	69686240	69696098	88.881416	3.919173	10.107582
Slc35g3	Slc35g3	chr11	-	69759884	69761844	0.267333	0.011788	0.030401
Polr2a	Polr2a	chr11	-	69733997	69758633	440.983215	19.444891	50.148548
Tmem102	Tmem102	chr11	-	69803595	69805624	0.686713	0.030280	0.078093
G630025P09Rik	G630025P09Rik	chr11	+	69803669	69806038	7.496241	0.330542	0.852471
Nlgn2	Nlgn2	chr11	-	69823123	69838061	4.687832	0.212791	0.548790
Zbtb4	Zbtb4	chr11	+	69765912	69784026	82.921608	6.267577	16.164137
Chrnb1	Chrnb1	chr11	-	69784036	69795974	12.590119	0.564712	1.456397
Fgf11	Fgf11	chr11	-	69796068	69802940	24.476156	1.131871	2.919107
Tmem256	Tmem256	chr11	+	69838525	69839558	1383.239014	60.993095	157.301743
Acap1	Acap1	chr11	-	69881567	69895570	1.497721	0.081740	0.210808
Mir6924	Mir6924	chr11	-	69882032	69882094	0.000000	0.000000	0.000000
2810408A11Rik	2810408A11Rik	chr11	-	69897358	69901061	3.671417	0.213255	0.549986
Tmem95	Tmem95	chr11	-	69876621	69878171	2.792265	0.123123	0.317536
Kctd11	Kctd11	chr11	-	69878264	69880985	217.367737	9.584701	24.719028
Plscr3	Plscr3	chr11	+	69846248	69852058	587.459106	33.664841	86.821930
Tnk1	Tnk1	chr11	-	69850563	69858730	0.000000	0.000000	0.000000
Slc2a4	Slc2a4	chr11	-	69942286	69948217	11.997765	0.598984	1.544785
Cldn7	Cldn7	chr11	+	69964779	69967886	1.133517	0.055395	0.142865
Elp5	Elp5	chr11	-	69968224	69981291	352.390900	16.788715	43.298244
Ctdnep1	Ctdnep1	chr11	+	69981168	69990601	94.604530	4.171530	10.758413
Neurl4	Neurl4	chr11	+	69901816	69913824	13.431171	0.725481	1.871021
Gps2	Gps2	chr11	+	69913978	69917056	449.577454	30.178785	77.831352
Eif5a	Eif5a	chr11	-	69916712	69921958	4294.229980	282.849304	729.470886
Gabarap	Gabarap	chr11	+	69991370	69994949	2586.004395	114.028320	294.080048
Phf23	Phf23	chr11	+	69995766	70000011	532.734497	33.506039	86.412376
Asgr1	Asgr1	chr11	+	70048909	70057895	0.506005	0.023067	0.059490
Dlg4	Dlg4	chr11	+	70018455	70045535	11.069783	0.645180	1.663924
Gm32946	Gm32946	chr11	+	70077671	70091265	3.487475	0.338816	0.873809
Asgr2	Asgr2	chr11	+	70092644	70106187	18.024897	0.794797	2.049789
Dvl2	Dvl2	chr11	+	70000626	70010109	152.314819	6.716231	17.321218
Acadvl	Acadvl	chr11	-	70010183	70015428	1045.022339	46.079632	118.839790
Mir324	Mir324	chr11	+	70012043	70012131	1.685393	0.074316	0.191663
Mgl2	Mgl2	chr11	+	70130125	70137542	153.698578	8.590562	22.155138
Clec10a	Clec10a	chr11	+	70166623	70170836	77.107925	3.403898	8.778683
Slc16a11	Slc16a11	chr11	+	70213910	70216414	16.091318	0.771794	1.990465
Slc16a13	Slc16a13	chr11	-	70216789	70222424	94.683922	5.955359	15.358924
Bcl6b	Bcl6b	chr11	-	70224127	70229798	17.067425	0.752578	1.940905
Gm40192	Gm40192	chr11	+	70290987	70294239	0.287305	0.012669	0.032672
Gm32992	Gm32992	chr11	+	70280244	70285954	3.460544	0.152591	0.393533
Gm33048	Gm33048	chr11	+	70287377	70288384	3.010955	0.132766	0.342405
Alox12e	Alox12e	chr11	-	70315503	70322727	0.530435	0.023765	0.061290
Alox15	Alox15	chr11	-	70344147	70382635	4.786153	0.573033	1.477858
Mir195a	Mir195a	chr11	+	70235042	70235135	0.000000	0.000000	0.000000
0610010K14Rik	0610010K14Rik	chr11	-	70235204	70237914	1178.244141	57.826763	149.135742
Rnasek	Rnasek	chr11	-	70238123	70239852	3622.812744	159.745758	411.985748
Gm40191	Gm40191	chr11	+	70239001	70269430	0.385322	0.023123	0.059634
Alox12	Alox12	chr11	-	70241455	70255381	25.383110	1.170950	3.019890
Pelp1	Pelp1	chr11	-	70392881	70410031	346.504364	15.278903	39.404427
Arrb2	Arrb2	chr11	+	70432580	70440828	2470.743408	120.941681	311.909668
Mir7115	Mir7115	chr11	+	70438255	70438318	52.328125	2.307377	5.950747
Tm4sf5	Tm4sf5	chr11	+	70505274	70511183	0.000000	0.000000	0.000000
Vmo1	Vmo1	chr11	-	70513516	70514616	0.000000	0.000000	0.000000
Gltpd2	Gltpd2	chr11	+	70519209	70520736	0.264339	0.011656	0.030061
Med11	Med11	chr11	+	70451931	70453727	335.584259	14.797387	38.162594
Cxcl16	Cxcl16	chr11	-	70454232	70459984	682.951965	32.564259	83.983513
Zmynd15	Zmynd15	chr11	+	70459622	70466202	15.374823	0.943953	2.434464
Pld2	Pld2	chr11	+	70540060	70558110	45.993252	3.497942	9.021224
Psmb6	Psmb6	chr11	+	70525357	70527858	2163.170898	95.383728	245.995483
Mink1	Mink1	chr11	+	70562655	70614482	123.637619	5.667635	14.616881
Gm12315	Gm12315	chr11	-	70623030	70635992	19.260754	1.023051	2.638459
Gp1ba	Gp1ba	chr11	+	70639042	70642058	4.071631	0.185917	0.479480
Slc25a11	Slc25a11	chr11	-	70644019	70647423	1028.542847	48.641239	125.446182
Rnf167	Rnf167	chr11	+	70647243	70651421	2228.981689	111.429955	287.378845
Pfn1	Pfn1	chr11	-	70651847	70654650	23341.826172	1029.243896	2654.429199
Eno3	Eno3	chr11	+	70655253	70662513	103.279945	10.904161	28.121929
Kif1c	Kif1c	chr11	+	70700323	70731970	13.611951	0.611694	1.577564
Mir6925	Mir6925	chr11	+	70705990	70706059	0.000060	0.000003	0.000007
Spag7	Spag7	chr11	-	70663769	70669416	690.504700	30.455265	78.544395
Camta2	Camta2	chr11	-	70669463	70688176	387.267975	20.127108	51.907990
Inca1	Inca1	chr11	-	70688361	70700178	4.464838	0.242243	0.624746
Zfp3	Zfp3	chr11	+	70764447	70772928	73.722435	3.250747	8.383704
Scimp	Scimp	chr11	-	70790932	70812561	60.200947	2.654525	6.846043
Rabep1	Rabep1	chr11	+	70844723	70943105	143.618790	6.596401	17.012178
Nup88	Nup88	chr11	-	70943058	70969973	319.613586	17.386112	44.838940
Rpain	Rpain	chr11	+	70970200	70977933	195.050262	8.989270	23.183409
C1qbp	C1qbp	chr11	-	70977846	70983026	947.700867	41.788303	107.772408
Dhx33	Dhx33	chr11	-	70984091	71004553	151.794861	7.010238	18.079466
6330403K07Rik	6330403K07Rik	chr11	-	71031941	71033617	29.005632	1.278986	3.298516
Nlrp1a	Nlrp1a	chr11	-	71091197	71144973	62.357872	3.291452	8.488684
Derl2	Derl2	chr11	-	71007440	71019841	640.285583	32.264141	83.209518
Mis12	Mis12	chr11	+	71019611	71027371	203.913513	10.878778	28.056463
Gm33249	Gm33249	chr11	+	71385160	71392682	0.434004	0.019137	0.049355
Gm12326	Gm12326	chr11	-	71739397	71740738	3.666939	0.161691	0.417004
Nlrp1b	Nlrp1b	chr11	-	71153011	71242514	11.760634	0.997245	2.571905
Nlrp1c-ps	Nlrp1c-ps	chr11	-	71242430	71285232	18.115395	0.798788	2.060080
Gm34127	Gm34127	chr11	-	71818078	71821717	0.000000	0.000000	0.000000
Aipl1	Aipl1	chr11	-	72028717	72038897	0.330011	0.014826	0.038237
Fam64a	Fam64a	chr11	+	72042427	72047372	4.324692	0.200711	0.517635
Pitpnm3	Pitpnm3	chr11	-	72047528	72135889	1.101470	0.050550	0.130370
LOC108167909	LOC108167909	chr11	+	72051331	72055601	0.000000	0.000000	0.000000
Wscd1	Wscd1	chr11	+	71749923	71789649	40.171280	7.869535	20.295601
Slc13a5	Slc13a5	chr11	-	72241990	72267056	3.245863	0.154758	0.399123
Gm34252	Gm34252	chr11	+	72243645	72247660	0.000000	0.000000	0.000000
1700051A21Rik	1700051A21Rik	chr11	+	72266844	72268556	0.000000	0.000000	0.000000
Med31	Med31	chr11	-	72211724	72215592	98.930489	4.362281	11.250361
4930563E22Rik	4930563E22Rik	chr11	+	72215138	72218450	2.616570	0.115376	0.297556
4933427D14Rik	4933427D14Rik	chr11	-	72154097	72207470	11.631552	0.859585	2.216879
Txndc17	Txndc17	chr11	+	72207554	72210487	437.352020	19.284775	49.735611
Tekt1	Tekt1	chr11	-	72344717	72362442	3.115431	0.160252	0.413292
Gm34317	Gm34317	chr11	+	72361928	72370855	0.000000	0.000000	0.000000
Ggt6	Ggt6	chr11	+	72435247	72438566	0.348080	0.020124	0.051900
Smtnl2	Smtnl2	chr11	-	72389163	72411713	3.563594	0.230572	0.594648
Xaf1	Xaf1	chr11	+	72301432	72313733	58.073761	4.135201	10.664721
Mybbp1a	Mybbp1a	chr11	+	72441378	72451550	382.241180	16.854696	43.468414
Spns2	Spns2	chr11	-	72451638	72489920	24.919769	1.330197	3.430590
Gm40194	Gm40194	chr11	+	72457917	72461817	31.301775	1.380233	3.559633
Spns3	Spns3	chr11	-	72498153	72550509	168.720413	9.276556	23.924322
Ube2g1	Ube2g1	chr11	+	72607261	72686481	523.604614	23.088032	59.544243
Atp2a3	Atp2a3	chr11	+	72961169	72993043	130.666962	5.794673	14.944513
Ankfy1	Ankfy1	chr11	+	72690002	72772146	588.860596	26.060810	67.211060
LOC108167911	LOC108167911	chr11	+	72764874	72767506	0.349057	0.018229	0.047013
Cyb5d2	Cyb5d2	chr11	-	72777232	72795839	243.644775	10.743371	27.707249
Zzef1	Zzef1	chr11	+	72796226	72927120	38.469124	1.763265	4.547477
P2rx1	P2rx1	chr11	+	72999056	73015200	117.462357	5.335200	13.759530
Camkk1	Camkk1	chr11	+	73015305	73042073	44.801502	6.256374	16.135242
4732414G09Rik	4732414G09Rik	chr11	-	73015856	73018869	0.887347	0.039127	0.100909
Itgae	Itgae	chr11	+	73090505	73147449	17.762793	0.990088	2.553445
Gsg2	Gsg2	chr11	-	73135484	73138294	38.107433	1.680325	4.333572
Ncbp3	Ncbp3	chr11	+	73047867	73083579	239.461014	10.558889	27.231472
Trpv3	Trpv3	chr11	+	73267489	73300368	0.000000	0.000000	0.000000
Aspa	Aspa	chr11	-	73304987	73326867	50.845917	2.872110	7.407197
Spata22	Spata22	chr11	+	73326537	73346434	0.000000	0.000000	0.000000
P2rx5	P2rx5	chr11	+	73155273	73175327	0.733600	0.086665	0.223510
Gm35001	Gm35001	chr11	-	73158198	73160185	0.000000	0.000000	0.000000
Emc6	Emc6	chr11	-	73175503	73177042	624.408081	29.178885	75.252602
Tax1bp3	Tax1bp3	chr11	+	73177083	73182046	626.743835	27.635895	71.273216
Ctns	Ctns	chr11	-	73183133	73199037	352.654114	25.437490	65.603516
Shpk	Shpk	chr11	+	73199132	73224511	36.048500	2.186501	5.639006
LOC108167912	LOC108167912	chr11	-	74616635	74621411	0.000000	0.000000	0.000000
Ccdc92b	Ccdc92b	chr11	+	74619605	74641516	0.401843	0.029793	0.076836
Rap1gap2	Rap1gap2	chr11	-	74383483	74610910	4.877084	2.737799	7.060807
Cluh	Cluh	chr11	+	74648881	74670847	72.460999	3.434465	8.857517
Gm40198	Gm40198	chr11	-	74730779	74738018	0.591857	0.026098	0.067306
Pafah1b1	Pafah1b1	chr11	-	74673949	74724384	313.259399	15.411741	39.747021
Mettl16	Mettl16	chr11	+	74770836	74826855	53.605331	8.135066	20.980408
Sgsm2	Sgsm2	chr11	-	74849262	74897536	5.376474	0.259536	0.669347
Mir6926	Mir6926	chr11	-	74868127	74868194	0.000000	0.000000	0.000000
Mnt	Mnt	chr11	+	74830781	74845725	62.491875	5.080468	13.102572
Tsr1	Tsr1	chr11	+	74898080	74909340	157.158859	6.929826	17.872084
Srr	Srr	chr11	-	74904027	74928124	49.072159	4.221895	10.888306
Snord91a	Snord91a	chr11	+	74905446	74905505	0.000000	0.000000	0.000000
Smg6	Smg6	chr11	+	74925872	75164448	88.976112	4.414426	11.384843
Hic1	Hic1	chr11	-	75164565	75170255	9.321524	0.456870	1.178273
Mir212	Mir212	chr11	+	75173388	75173478	2.912088	0.128407	0.331162
Mir132	Mir132	chr11	+	75173682	75173747	1.909091	0.084180	0.217102
Ovca2	Ovca2	chr11	-	75175943	75178808	272.048981	11.995837	30.937372
Dph1	Dph1	chr11	-	75177643	75190483	223.643204	9.861413	25.432673
Rtn4rl1	Rtn4rl1	chr11	+	75193993	75267769	77.508041	55.970970	144.349640
Gm35169	Gm35169	chr11	-	75243273	75246360	0.460873	0.020322	0.052410
Gm35117	Gm35117	chr11	-	75254064	75274183	5.672071	0.260176	0.670997
Rpa1	Rpa1	chr11	-	75300259	75348383	452.576721	20.556061	53.014263
Smyd4	Smyd4	chr11	+	75348433	75405707	110.830360	4.947964	12.760843
Serpinf2	Serpinf2	chr11	-	75431736	75439501	5.724909	0.252436	0.651036
Gm35391	Gm35391	chr11	+	75438079	75439390	0.000000	0.000000	0.000000
Serpinf1	Serpinf1	chr11	-	75410029	75422623	576.649292	25.427006	65.576477
Mir22hg	Mir22hg	chr11	+	75461539	75466690	46.582394	2.054023	5.297343
Mir22	Mir22	chr11	+	75463716	75463810	0.057814	0.002549	0.006575
Tlcd2	Tlcd2	chr11	+	75468024	75470899	116.411034	5.400500	13.927938
Wdr81	Wdr81	chr11	-	75440943	75454717	254.819122	14.103694	36.373550
Rilp	Rilp	chr11	+	75510094	75513168	13.091336	0.577255	1.488745
Scarf1	Scarf1	chr11	+	75513489	75526582	22.627241	1.085306	2.799015
Prpf8	Prpf8	chr11	+	75486777	75509447	362.269348	15.974050	41.197220
Slc43a2	Slc43a2	chr11	+	75530989	75577575	133.703430	8.996565	23.202221
Mir3971	Mir3971	chr11	+	75551429	75551511	1.542169	0.068001	0.175375
Pitpna	Pitpna	chr11	+	75588079	75628804	59.970097	2.644346	6.819791
4931413K12Rik	4931413K12Rik	chr11	-	75590024	75594766	3.282135	0.144724	0.373244
Gm12338	Gm12338	chr11	-	75599634	75600231	64.929764	2.863039	7.383803
Crk	Crk	chr11	+	75679248	75708428	144.165161	7.213618	18.603987
Inpp5k	Inpp5k	chr11	+	75630507	75648865	586.482300	30.747587	79.298309
Myo1c	Myo1c	chr11	+	75650529	75674643	184.952454	17.515778	45.173344
1700016K19Rik	1700016K19Rik	chr11	+	75999912	76003569	2.421281	0.106765	0.275348
Doc2b	Doc2b	chr11	-	75768270	75796060	0.000000	0.000000	0.000000
Gm12339	Gm12339	chr11	+	75795809	75853912	0.000000	0.000000	0.000000
Rph3al	Rph3al	chr11	-	75830992	75967250	0.713859	0.430063	1.109135
Fam101b	Fam101b	chr11	-	76019194	76027782	69.083427	3.046193	7.856157
Nxn	Nxn	chr11	-	76257226	76399141	12.134164	0.535049	1.379895
Ywhae	Ywhae	chr11	+	75732887	75765841	6815.030762	300.504700	775.004333
Vps53	Vps53	chr11	-	76046226	76179630	130.425507	8.887946	22.922092
LOC108167849	LOC108167849	chr11	+	76149956	76174620	2.886007	0.361188	0.931507
Fam57a	Fam57a	chr11	+	76202026	76209417	28.706522	3.044113	7.850795
Gemin4	Gemin4	chr11	-	76210571	76217572	115.896461	5.110385	13.179729
LOC108167850	LOC108167850	chr11	+	76213851	76214710	0.000000	0.000000	0.000000
Dbil5	Dbil5	chr11	+	76217613	76218665	1.015652	0.044785	0.115500
Glod4	Glod4	chr11	-	76220395	76243699	626.778198	34.101055	87.946930
Rnmtl1	Rnmtl1	chr11	+	76243736	76250625	107.448837	4.773888	12.311900
Bhlha9	Bhlha9	chr11	+	76672470	76673676	0.325601	0.014357	0.037027
Tusc5	Tusc5	chr11	+	76679873	76698664	5.738647	0.253042	0.652598
Timm22	Timm22	chr11	+	76406925	76416313	217.067078	10.342773	26.674105
Abr	Abr	chr11	-	76416732	76577739	301.768738	18.252434	47.073185
Gosr1	Gosr1	chr11	-	76726602	76763622	308.920837	14.275258	36.816021
Tmigd1	Tmigd1	chr11	+	76891246	76916587	0.123353	0.013712	0.035363
Cpd	Cpd	chr11	-	76777208	76847008	30.729895	1.355016	3.494599
Slc6a4	Slc6a4	chr11	+	76998466	77032345	0.437390	0.027537	0.071019
Gm36676	Gm36676	chr11	-	77005339	77009906	0.000000	0.000000	0.000000
Blmh	Blmh	chr11	+	76945656	76987389	571.537598	25.201609	64.995171
Nsrp1	Nsrp1	chr11	-	77044292	77078437	220.942871	9.742344	25.125591
Mir423	Mir423	chr11	-	77078064	77078172	2.651376	0.116911	0.301514
Coro6	Coro6	chr11	+	77462320	77470484	0.774914	0.040243	0.103786
Ankrd13b	Ankrd13b	chr11	-	77470485	77489678	1.336721	0.061185	0.157797
2210008F06Rik	2210008F06Rik	chr11	+	77489403	77491412	0.000000	0.000000	0.000000
Git1	Git1	chr11	+	77493412	77507775	64.968781	2.950623	7.609683
Efcab5	Efcab5	chr11	-	77089904	77216101	0.068760	0.003649	0.009411
Ssh2	Ssh2	chr11	+	77216179	77460220	215.371780	50.147907	129.331909
Trp53i13	Trp53i13	chr11	-	77508099	77515921	477.359711	27.411926	70.695610
Abhd15	Abhd15	chr11	+	77515117	77520628	1408.595459	62.111172	160.185272
Taok1	Taok1	chr11	-	77529162	77608523	200.511673	9.270476	23.908642
Nufip2	Nufip2	chr11	+	77685835	77717966	122.324646	8.082639	20.845198
Pipox	Pipox	chr11	-	77880614	77893872	0.370704	0.016355	0.042180
Gm29932	Gm29932	chr11	+	77884262	77886813	0.000000	0.000000	0.000000
Sez6	Sez6	chr11	+	77930839	77979052	3.462412	0.159900	0.412383
Eral1	Eral1	chr11	-	78073376	78080383	148.469223	6.546661	16.883898
Phf12	Phf12	chr11	+	77982754	78030539	8.366070	2.007512	5.177391
Dhrs13os	Dhrs13os	chr11	-	78030006	78032665	0.000000	0.000000	0.000000
Dhrs13	Dhrs13	chr11	+	78032286	78037866	7.820964	0.491884	1.268574
Flot2	Flot2	chr11	+	78037841	78060434	186.362732	12.105433	31.220024
Myo18a	Myo18a	chr11	+	77763251	77865988	78.733650	18.432377	47.537262
Gm10277	Gm10277	chr11	-	77776619	77788944	1.947776	0.085886	0.221501
Gm36875	Gm36875	chr11	-	77839685	77840771	0.526652	0.023222	0.059891
Nek8	Nek8	chr11	-	78166106	78176699	10.465459	0.530811	1.368966
Fam222b	Fam222b	chr11	+	78094666	78157339	28.474312	10.379054	26.767673
Traf4	Traf4	chr11	-	78158423	78165569	9.880154	0.448325	1.156235
Tlcd1	Tlcd1	chr11	+	78176716	78180820	11.037589	1.173636	3.026818
Mir7653	Mir7653	chr11	+	78178827	78178887	0.037180	0.001639	0.004228
Rpl23a	Rpl23a	chr11	-	78180935	78183584	3101.814209	136.772644	352.737885
Snord42a	Snord42a	chr11	-	78181302	78181346	8.777778	0.387051	0.998208
Snord4a	Snord4a	chr11	-	78181687	78181756	12.971429	0.571967	1.475109
Snord42b	Snord42b	chr11	-	78183059	78183113	3.127273	0.137895	0.355633
