Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
Zbtb24	Zbtb24	chr10	+	41450358	41465582	126.096916	10.219752	25.558441
Mical1	Mical1	chr10	+	41475860	41487030	94.182968	6.690778	16.732876
Smpd2	Smpd2	chr10	-	41487172	41490371	179.227859	10.056394	25.149900
Ppil6	Ppil6	chr10	+	41490364	41514295	0.157670	0.009245	0.023120
Ccdc162	Ccdc162	chr10	-	41538844	41716537	11.271767	1.524703	3.813109
5730435O14Rik	5730435O14Rik	chr10	+	41568016	41576476	4.774716	0.235219	0.588257
Mir3473b	Mir3473b	chr10	+	41670739	41670793	0.000000	0.000000	0.000000
Cd164	Cd164	chr10	+	41519500	41531042	5561.380371	273.973053	685.175537
Gm40630	Gm40630	chr10	-	42041555	42081937	0.000000	0.000000	0.000000
Gm9855	Gm9855	chr10	-	42052558	42055453	0.128108	0.006311	0.015783
Armc2	Armc2	chr10	-	41908507	42018382	0.870048	0.053152	0.132927
Gm33058	Gm33058	chr10	+	41958324	41975065	0.000000	0.000000	0.000000
1700016J18Rik	1700016J18Rik	chr10	+	42018177	42029110	0.000000	0.000000	0.000000
Cep57l1	Cep57l1	chr10	-	41718840	41809868	35.412651	1.838350	4.597505
BC048559	BC048559	chr10	+	41774580	41780734	0.000000	0.000000	0.000000
Sesn1	Sesn1	chr10	+	41810574	41908436	310.316803	57.092155	142.781006
Gm33333	Gm33333	chr10	+	42276824	42286320	0.259525	0.012785	0.031974
Lace1	Lace1	chr10	-	42312581	42478589	14.444160	1.400218	3.501786
Foxo3	Foxo3	chr10	-	42181845	42276746	301.385193	14.859147	37.161041
Gm38485	Gm38485	chr10	-	42247436	42274809	3.997526	0.603056	1.508174
Nr2e1	Nr2e1	chr10	-	42561963	42583588	4.657388	0.233866	0.584873
Gm33916	Gm33916	chr10	+	42856411	42858897	0.000000	0.000000	0.000000
Snx3	Snx3	chr10	+	42502054	42535369	2055.579590	101.265045	253.252380
Sec63	Sec63	chr10	+	42761496	42832514	36.971485	1.845845	4.616249
Sobp	Sobp	chr10	-	43002488	43174905	1.085523	0.054451	0.136175
9030612E09Rik	9030612E09Rik	chr10	+	43174699	43176565	0.998929	0.049211	0.123070
Bend3	Bend3	chr10	+	43479140	43515417	3.190576	0.376592	0.941814
Pdss2	Pdss2	chr10	+	43221156	43464882	6.643844	2.013291	5.035012
Gm40631	Gm40631	chr10	-	43320306	43344041	0.000000	0.000000	0.000000
Ostm1	Ostm1	chr10	+	42678916	42702462	671.017944	33.056690	82.671028
1700021F05Rik	1700021F05Rik	chr10	-	43525121	43541041	24.803961	7.614125	19.042063
Cd24a	Cd24a	chr10	+	43579169	43584265	13.903084	0.684915	1.712894
Qrsl1	Qrsl1	chr10	-	43874188	43901739	91.834396	4.544766	11.365944
Rtn4ip1	Rtn4ip1	chr10	+	43901714	43947864	124.023430	6.298595	15.752073
Aim1	Aim1	chr10	-	43950307	44148927	1.298777	0.069823	0.174620
Gm40636	Gm40636	chr10	+	43968684	43985318	0.000000	0.000000	0.000000
Prdm1	Prdm1	chr10	-	44437174	44528560	22.773384	1.573417	3.934937
Gm40637	Gm40637	chr10	-	44267742	44268243	1.421652	0.070036	0.175151
Atg5	Atg5	chr10	+	44268339	44364299	529.968018	28.567820	71.444878
Mir1929	Mir1929	chr10	+	44359676	44359768	0.000000	0.000000	0.000000
Gm35154	Gm35154	chr10	+	44599113	44689114	37.833801	4.007357	10.021944
2310075K07Rik	2310075K07Rik	chr10	-	45064937	45067332	5.827092	0.287063	0.717912
Prep	Prep	chr10	+	45067214	45159981	125.735390	8.855103	22.145611
Hace1	Hace1	chr10	+	45577571	45712345	21.441124	3.967317	9.921810
C130030K03Rik	C130030K03Rik	chr10	-	49093681	49095843	0.072978	0.003595	0.008991
Grik2	Grik2	chr10	-	49094842	49789255	0.134931	0.019387	0.048485
Ascc3	Ascc3	chr10	+	50592669	50851202	61.075428	3.021444	7.556288
Dcbld1	Dcbld1	chr10	+	52233584	52321378	4.532179	0.225928	0.565021
Gopc	Gopc	chr10	-	52337024	52382124	25.686354	1.272458	3.182273
Lilr4b	Lilr4b	chr10	+	51480612	51486329	13.894419	0.752843	1.882774
Lilrb4a	Lilrb4a	chr10	+	51490884	51496613	99.674919	6.526353	16.321671
Gm40645	Gm40645	chr10	-	51520783	51527404	115.417336	5.685862	14.219695
LOC108167810	LOC108167810	chr10	+	51527757	51531161	94.861824	4.673225	11.687206
Nus1	Nus1	chr10	+	52417547	52440192	65.749245	3.239038	8.100466
Slc35f1	Slc35f1	chr10	+	52690501	53111622	0.000000	0.000000	0.000000
Gm36123	Gm36123	chr10	-	52768755	52772003	0.000000	0.000000	0.000000
Gm40647	Gm40647	chr10	+	52804356	52815822	0.000000	0.000000	0.000000
LOC108167811	LOC108167811	chr10	-	53380375	53398748	0.000000	0.000000	0.000000
Gm36280	Gm36280	chr10	+	53488240	53510407	0.000000	0.000000	0.000000
Gm20597	Gm20597	chr10	-	53498443	53518989	1.132701	0.055801	0.139552
Gm40650	Gm40650	chr10	+	53511143	53514526	0.000000	0.000000	0.000000
Cep85l	Cep85l	chr10	-	53276799	53379851	19.096008	2.786643	6.969079
Gm19395	Gm19395	chr10	+	53280270	53283687	0.000000	0.000000	0.000000
Pln	Pln	chr10	+	53337686	53345999	25.467741	1.322347	3.307040
Mcm9	Mcm9	chr10	-	53536315	53630627	3.807542	0.700352	1.751501
Asf1a	Asf1a	chr10	+	53596961	53609225	202.376129	9.969756	24.933229
Gm3902	Gm3902	chr10	+	53597378	53598402	0.000000	0.000000	0.000000
Gja1	Gja1	chr10	+	56377300	56390419	38.189373	1.881342	4.705023
Tbc1d32	Tbc1d32	chr10	-	56014293	56229457	5.514327	0.989297	2.474119
Msl3l2	Msl3l2	chr10	+	56083830	56116880	0.409201	0.097261	0.243238
Man1a	Man1a	chr10	-	53904785	54076547	292.662109	16.346756	40.881382
Gm16998	Gm16998	chr10	+	54075922	54081081	5.060410	0.249293	0.623455
Fabp7	Fabp7	chr10	+	57784923	57788450	17.888451	0.881248	2.203900
Pkib	Pkib	chr10	+	57631981	57741112	12.406103	4.550916	11.381323
Smpdl3a	Smpdl3a	chr10	+	57794544	57811830	335.475708	16.526707	41.331421
Gm40668	Gm40668	chr10	+	58307973	58312852	3.327033	0.387778	0.969788
Gcc2	Gcc2	chr10	+	58254294	58305599	60.082966	3.668291	9.173981
4930467K11Rik	4930467K11Rik	chr10	-	57478383	57486353	0.000000	0.000000	0.000000
Hsf2	Hsf2	chr10	+	57486187	57513143	17.538872	3.741620	9.357367
Serinc1	Serinc1	chr10	-	57515774	57532529	2787.580078	137.325943	343.436615
Lims1	Lims1	chr10	+	58323434	58424691	105.369804	53.349735	133.421631
Ranbp2	Ranbp2	chr10	+	58446852	58494155	64.145828	3.160048	7.902921
Ccdc138	Ccdc138	chr10	+	58497700	58576244	7.234289	0.494335	1.236275
Edar	Edar	chr10	-	58600780	58675696	1.284890	0.067464	0.168719
Sh3rf3	Sh3rf3	chr10	+	58812387	59138916	0.031487	0.024721	0.061825
Sept10	Sept10	chr10	-	59141627	59221847	96.088051	7.885718	19.721287
Sowahc	Sowahc	chr10	+	59221922	59226434	943.198730	46.465267	116.204361
Mcu	Mcu	chr10	-	59446984	59616692	119.416557	6.407256	16.023821
Gm40671	Gm40671	chr10	+	59575785	59582407	1.183911	0.058324	0.145861
Gm40670	Gm40670	chr10	+	59267171	59277540	4.178905	0.310459	0.776423
P4ha1	P4ha1	chr10	+	59323245	59373304	1486.118286	80.949409	202.445282
Dnajb12	Dnajb12	chr10	+	59879591	59898016	124.023087	6.109811	15.279944
LOC108167812	LOC108167812	chr10	-	59893882	59897762	4.223497	0.229979	0.575151
Micu1	Micu1	chr10	+	59702482	59864134	458.454620	23.533306	58.854130
Gm17059	Gm17059	chr10	-	59799202	59805691	1.292122	0.063654	0.159193
Ddit4	Ddit4	chr10	-	59949675	59951770	213.830261	10.534026	26.344404
Anapc16	Anapc16	chr10	-	59987409	60003129	295.201996	19.157612	47.911011
Ascc1	Ascc1	chr10	+	60002479	60099990	98.379593	16.447243	41.132687
Chst3	Chst3	chr10	-	60181527	60221094	0.220338	0.021665	0.054183
Spock2	Spock2	chr10	+	60106257	60135198	24.060944	5.099322	12.752827
Mir6906	Mir6906	chr10	+	60126776	60126833	0.000000	0.000000	0.000000
Psap	Psap	chr10	+	60277628	60302600	7866.169434	1470.226074	3676.868408
Cdh23	Cdh23	chr10	-	60302748	60696513	71.964890	4.030450	10.079698
Vsir	Vsir	chr10	+	60346851	60430294	1639.897949	265.156311	663.125854
Gm17455	Gm17455	chr10	+	60399348	60403559	0.568413	0.086086	0.215291
LOC108167813	LOC108167813	chr10	+	60927343	60928325	0.000000	0.000000	0.000000
Pldi	Pldi	chr10	-	60928226	60938132	0.000000	0.000000	0.000000
Gm26947	Gm26947	chr10	+	60931986	60940634	0.339078	0.017902	0.044770
Pcbd1	Pcbd1	chr10	+	61089331	61094329	7.843066	0.386377	0.966285
Unc5b	Unc5b	chr10	-	60762593	60831598	4.589874	0.226846	0.567315
Slc29a3	Slc29a3	chr10	-	60712072	60752849	1487.446533	74.293205	185.798874
Prf1	Prf1	chr10	+	61297546	61304263	13.093023	0.751620	1.879716
Adamts14	Adamts14	chr10	-	61197112	61273438	2.020624	0.099543	0.248946
Gm29861	Gm29861	chr10	+	61215954	61219572	0.000000	0.000000	0.000000
Sgpl1	Sgpl1	chr10	-	61098642	61147684	1920.202759	98.779465	247.036240
Nodal	Nodal	chr10	+	61417972	61425337	0.623687	0.030725	0.076840
Eif4ebp2	Eif4ebp2	chr10	-	61428491	61452790	65.706467	3.631336	9.081559
Npffr1	Npffr1	chr10	+	61595484	61629464	0.000000	0.000000	0.000000
LOC108167814	LOC108167814	chr10	-	61475228	61478915	0.969956	0.047783	0.119501
Lrrc20	Lrrc20	chr10	+	61475800	61582791	47.754681	2.653108	6.635121
Ppa1	Ppa1	chr10	+	61648621	61674165	137.897064	6.793292	16.989252
Pald1	Pald1	chr10	-	61319656	61383535	791.859375	66.278381	165.754715
1700022H01Rik	1700022H01Rik	chr10	-	61674527	61680290	0.000000	0.000000	0.000000
Sar1a	Sar1a	chr10	+	61680304	61693297	531.231628	50.481354	126.248131
Gm5424	Gm5424	chr10	+	62071022	62072571	0.058710	0.002892	0.007233
2010107G23Rik	2010107G23Rik	chr10	-	62107656	62111074	2.023223	0.184675	0.461850
Aifm2	Aifm2	chr10	+	61715263	61739260	2.302957	0.540667	1.352146
H2afy2	H2afy2	chr10	-	61738640	61784103	10.340949	0.570059	1.425653
Mir5108	Mir5108	chr10	+	61774737	61774821	0.000000	0.000000	0.000000
Gm2137	Gm2137	chr10	+	61782027	61784552	0.000000	0.000000	0.000000
Tysnd1	Tysnd1	chr10	+	61695498	61702773	286.869171	14.502767	36.269775
Tspan15	Tspan15	chr10	-	62185396	62231277	7.713487	0.494546	1.236803
Mir7662	Mir7662	chr10	-	62194167	62194227	0.000000	0.000000	0.000000
Hk1	Hk1	chr10	-	62268855	62379916	45.323307	8.409646	21.031572
Hk1os	Hk1os	chr10	+	62340607	62349866	0.000000	0.000000	0.000000
Gm40675	Gm40675	chr10	+	62362337	62363611	0.000000	0.000000	0.000000
Gm30322	Gm30322	chr10	+	62422506	62430006	0.000000	0.000000	0.000000
Supv3l1	Supv3l1	chr10	-	62429329	62451295	36.872532	3.893460	9.737102
4930507D05Rik	4930507D05Rik	chr10	+	62449160	62451353	0.885994	0.043647	0.109157
Vps26a	Vps26a	chr10	-	62454843	62486805	938.217651	56.740326	141.901108
Kif1bp	Kif1bp	chr10	-	62558470	62578457	71.376907	4.494915	11.241275
Srgn	Srgn	chr10	-	62494427	62529189	410.293793	75.851082	189.694931
Ddx21	Ddx21	chr10	-	62580247	62602316	184.520905	9.125278	22.821287
Stox1	Stox1	chr10	-	62659043	62726099	2.176116	0.115050	0.287726
Mir7215	Mir7215	chr10	+	62682508	62682558	0.000000	0.000000	0.000000
Ddx50	Ddx50	chr10	-	62616015	62651603	169.154449	9.668439	24.179668
Tet1	Tet1	chr10	-	62804570	62887581	9.233070	0.924680	2.312519
Slc25a16	Slc25a16	chr10	+	62920633	62946499	24.205976	1.208696	3.022813
Dna2	Dna2	chr10	+	62946978	62974188	1.941534	0.095759	0.239482
Ccar1	Ccar1	chr10	-	62743928	62792368	188.215622	10.326904	25.826414
Snord98	Snord98	chr10	-	62765579	62765606	2.071429	0.102046	0.255205
Pbld1	Pbld1	chr10	+	63060624	63077964	0.000000	0.000000	0.000000
Mypn	Mypn	chr10	-	63115795	63203952	0.516393	0.025439	0.063621
Rufy2	Rufy2	chr10	+	62980223	63018742	24.019077	1.779857	4.451221
Hnrnph3	Hnrnph3	chr10	-	63014664	63023932	126.574860	8.930238	22.333509
Pbld2	Pbld2	chr10	+	63024049	63058813	1.362252	0.149321	0.373435
Gm16143	Gm16143	chr10	-	63055603	63056819	0.000000	0.000000	0.000000
Sirt1	Sirt1	chr10	-	63319005	63339035	19.183376	0.945040	2.363438
Dnajc12	Dnajc12	chr10	+	63382443	63408840	18.543859	7.352223	18.387077
1110002J07Rik	1110002J07Rik	chr10	-	66912191	66920616	1.040975	0.092619	0.231630
Herc4	Herc4	chr10	+	63243782	63317881	142.239716	8.352889	20.889627
Ctnna3	Ctnna3	chr10	+	63430098	65003667	0.012436	0.013597	0.034005
Gm30644	Gm30644	chr10	-	63813718	63818224	0.000000	0.000000	0.000000
Lrrtm3	Lrrtm3	chr10	-	63928497	64090255	0.536345	0.026422	0.066079
Gm32023	Gm32023	chr10	+	67420054	67425334	0.885362	0.043616	0.109079
Gm31962	Gm31962	chr10	+	67399678	67419288	0.000000	0.000000	0.000000
Nrbf2	Nrbf2	chr10	-	67266689	67285345	344.605652	20.580889	51.470470
Gm31763	Gm31763	chr10	+	67005075	67041326	12.235122	0.602745	1.507397
Reep3	Reep3	chr10	-	67009189	67096988	560.539124	57.258633	143.197357
Jmjd1c	Jmjd1c	chr10	+	67096327	67256326	29.613213	12.658695	31.657961
LOC108167815	LOC108167815	chr10	-	67120533	67124780	4.991882	0.245918	0.615012
Gm32438	Gm32438	chr10	+	67693520	67703923	36.219910	1.784319	4.462380
Gm40680	Gm40680	chr10	+	67705230	67710641	0.718884	0.035415	0.088568
Zfp365	Zfp365	chr10	-	67886105	67912662	6.597134	0.324998	0.812783
Rtkn2	Rtkn2	chr10	+	67979566	68046863	0.432812	0.069402	0.173566
Tmem26	Tmem26	chr10	+	68723746	68782655	2.386952	0.119522	0.298910
Gm40683	Gm40683	chr10	+	68386587	68439789	0.000000	0.000000	0.000000
1700040L02Rik	1700040L02Rik	chr10	-	68430956	68541924	0.397436	0.025840	0.064622
Gm32872	Gm32872	chr10	+	68530194	68533936	0.000000	0.000000	0.000000
Arid5b	Arid5b	chr10	-	68092523	68278726	34.555206	2.495812	6.241744
Cdk1	Cdk1	chr10	-	69336635	69352912	18.227623	0.897956	2.245687
Rhobtb1	Rhobtb1	chr10	+	69151277	69291791	9.338738	5.651100	14.132760
A930033H14Rik	A930033H14Rik	chr10	-	69209458	69213156	29.069349	1.432058	3.581414
Ank3	Ank3	chr10	+	69533580	70027436	0.258483	0.086871	0.217256
Gm33464	Gm33464	chr10	-	69541088	69556508	0.000000	0.000000	0.000000
Gm33416	Gm33416	chr10	-	69862685	69866391	0.000000	0.000000	0.000000
Gm33361	Gm33361	chr10	-	69907046	69909312	0.000000	0.000000	0.000000
Gm32255	Gm32255	chr10	-	67496359	67535340	0.000000	0.000000	0.000000
Gm40679	Gm40679	chr10	-	67501139	67503142	0.000000	0.000000	0.000000
Gm32176	Gm32176	chr10	+	67509125	67511539	0.000000	0.000000	0.000000
Egr2	Egr2	chr10	+	67534453	67547493	2170.193115	240.879349	602.411926
Ado	Ado	chr10	-	67544511	67548955	31.716211	1.562451	3.907514
LOC105245193	LOC105245193	chr10	-	67567631	67571233	0.000000	0.000000	0.000000
Gm32364	Gm32364	chr10	+	67570284	67596590	0.224503	0.052163	0.130454
Slc16a9	Slc16a9	chr10	+	70245276	70285951	3.494366	0.634563	1.586970
Gm33979	Gm33979	chr10	-	70715249	70740447	0.708293	0.048136	0.120384
LOC108167819	LOC108167819	chr10	+	70599778	70680214	1.206128	0.059418	0.148598
D630013N20Rik	D630013N20Rik	chr10	-	70601049	70655963	0.000000	0.000000	0.000000
Gm40688	Gm40688	chr10	+	70626728	70635263	0.000000	0.000000	0.000000
Ccdc6	Ccdc6	chr10	+	70096878	70193200	65.211510	22.795618	57.009251
Bicc1	Bicc1	chr10	-	70922837	71159690	0.000000	0.000000	0.000000
Gm34137	Gm34137	chr10	+	71125656	71141572	0.000000	0.000000	0.000000
Fam13c	Fam13c	chr10	+	70440084	70558736	4.822807	0.794301	1.986458
Phyhipl	Phyhipl	chr10	-	70557686	70599291	43.778332	2.538764	6.349162
Tfam	Tfam	chr10	-	71225477	71238330	90.416046	4.563349	11.412418
Ube2d1	Ube2d1	chr10	-	71254980	71285262	385.403381	19.909225	49.790714
Cisd1	Cisd1	chr10	-	71330494	71344849	368.793793	18.168072	45.436287
Ipmk	Ipmk	chr10	+	71347766	71385885	117.724655	6.532737	16.337635
Rsph14	Rsph14	chr10	-	74957477	75034348	0.000000	0.000000	0.000000
Gnaz	Gnaz	chr10	+	74967090	75016907	0.466995	0.086456	0.216218
Gm40692	Gm40692	chr10	+	75025371	75034398	0.000000	0.000000	0.000000
Rab36	Rab36	chr10	+	75036895	75054748	5.121142	0.336686	0.842013
Zwint	Zwint	chr10	+	72654846	72674964	287.843353	28.626949	71.592751
Bcr	Bcr	chr10	+	75060896	75184923	11.731490	0.638690	1.597290
Adora2a	Adora2a	chr10	+	75316862	75334792	3.540900	0.757602	1.894677
Specc1l	Specc1l	chr10	+	75212037	75312400	42.723324	8.132659	20.338856
Gucd1	Gucd1	chr10	-	75506814	75517967	150.664978	8.027227	20.075186
Snrpd3	Snrpd3	chr10	+	75518042	75535440	1108.485107	54.607853	136.568054
Gm40695	Gm40695	chr10	-	75632351	75636405	0.487865	0.024034	0.060106
Susd2	Susd2	chr10	-	75636619	75644008	0.924424	0.045540	0.113891
Ggt5	Ggt5	chr10	+	75589324	75616968	107.853600	6.137748	15.349812
Ddt	Ddt	chr10	-	75771233	75773374	165.597702	8.157923	20.402037
Gstt4	Gstt4	chr10	-	75814943	75822564	0.718782	0.036181	0.090485
Gstt1	Gstt1	chr10	-	75783813	75798584	7.308266	0.599673	1.499714
Gstt3	Gstt3	chr10	-	75774122	75781414	48.125999	2.370855	5.929240
Gstt2	Gstt2	chr10	-	75831842	75837419	53.431973	3.303842	8.262533
Derl3	Derl3	chr10	+	75893072	75895941	6.470086	0.436458	1.091533
Cabin1	Cabin1	chr10	-	75646110	75764361	122.876953	8.558287	21.403305
Gm40696	Gm40696	chr10	+	75695055	75709263	0.000000	0.000000	0.000000
Mif	Mif	chr10	-	75859353	75860250	1129.767090	55.656281	139.190033
Gm40697	Gm40697	chr10	+	75860404	75861698	0.483690	0.023828	0.059592
Mmp11	Mmp11	chr10	-	75923221	75932502	20.733162	1.100199	2.751473
Vpreb3	Vpreb3	chr10	+	75948312	75949648	2.263245	0.111866	0.279764
Chchd10	Chchd10	chr10	+	75932970	75937747	37.570953	3.174673	7.939497
Gm867	Gm867	chr10	-	75937719	75940687	1.197218	0.067905	0.169823
Gm5134	Gm5134	chr10	+	75954381	76009591	4.261737	0.508323	1.271258
Mir6409	Mir6409	chr10	+	76008926	76009017	0.005439	0.000268	0.000670
Smarcb1	Smarcb1	chr10	-	75896769	75921614	516.968018	25.714132	64.308128
Zfp280b	Zfp280b	chr10	+	76032401	76042970	38.760990	2.023736	5.061133
S100b	S100b	chr10	+	76253836	76261319	12.570139	0.619249	1.548671
Dip2a	Dip2a	chr10	-	76263049	76345291	18.373503	0.916268	2.291483
Gm40699	Gm40699	chr10	+	76345381	76347257	2.394737	0.117973	0.295037
Prmt2	Prmt2	chr10	-	76207226	76237865	278.179413	14.674425	36.699070
Mir678	Mir678	chr10	-	76207326	76207409	0.026926	0.001326	0.003317
Pcnt	Pcnt	chr10	-	76351254	76442912	33.027245	1.850904	4.628901
1700094J05Rik	1700094J05Rik	chr10	+	76389015	76401507	0.000000	0.000000	0.000000
Col6a1	Col6a1	chr10	-	76708792	76726044	2.239688	0.110335	0.275935
Lss	Lss	chr10	+	76531565	76557139	21.921900	1.171069	2.928710
4930483K19Rik	4930483K19Rik	chr10	-	76545871	76562226	0.000000	0.000000	0.000000
Spatc1l	Spatc1l	chr10	+	76562156	76570201	0.000000	0.000000	0.000000
Gm15343	Gm15343	chr10	-	76564573	76570532	0.000000	0.000000	0.000000
2610028H24Rik	2610028H24Rik	chr10	+	76449020	76461218	0.000000	0.000000	0.000000
Ybey	Ybey	chr10	-	76458129	76469114	16.406929	1.028292	2.571641
Mcm3ap	Mcm3ap	chr10	+	76468971	76515859	66.103897	3.464302	8.663827
Pcbp3	Pcbp3	chr10	-	76761854	76961956	0.883912	0.538018	1.345521
Slc19a1	Slc19a1	chr10	+	77032269	77050432	90.217957	15.788789	39.485970
Col18a1	Col18a1	chr10	-	77052178	77166530	6.647650	0.476914	1.192708
Gm17769	Gm17769	chr10	+	77418376	77420939	0.195398	0.009626	0.024074
Gm10941	Gm10941	chr10	-	77257765	77259223	1.926286	0.094896	0.237323
Pofut2	Pofut2	chr10	+	77259223	77269586	216.437149	11.527816	28.829758
Adarb1	Adarb1	chr10	-	77290727	77418273	5.098034	0.407494	1.019096
Fam207a	Fam207a	chr10	-	77486655	77516924	113.810104	7.757035	19.399464
Itgb2	Itgb2	chr10	+	77530329	77565681	4315.953125	219.115341	547.982605
Pttg1ip	Pttg1ip	chr10	+	77581767	77598732	1364.584106	122.421608	306.162537
Sumo3	Sumo3	chr10	+	77606097	77618331	380.891052	43.549107	108.911369
Ube2g2	Ube2g2	chr10	+	77622321	77645990	917.627136	45.205524	113.053886
Mir1930	Mir1930	chr10	+	77641224	77641307	3.619048	0.178287	0.445875
1700009J07Rik	1700009J07Rik	chr10	+	77893420	77896111	13.836980	0.681658	1.704749
Lrrc3	Lrrc3	chr10	-	77897575	77902536	1109.157104	54.640957	136.650833
Trpm2	Trpm2	chr10	-	77907722	77969911	76.025764	4.614361	11.539994
Gm40705	Gm40705	chr10	-	77939058	77940259	0.000000	0.000000	0.000000
1810043G02Rik	1810043G02Rik	chr10	+	77978530	77985438	122.646622	7.646107	19.122046
Pfkl	Pfkl	chr10	-	77986947	78009796	887.971436	48.671528	121.721962
Gm30039	Gm30039	chr10	-	78091338	78092957	0.312945	0.015417	0.038556
Icosl	Icosl	chr10	+	78069368	78079525	897.455994	44.211823	110.568748
D10Jhu81e	D10Jhu81e	chr10	-	78162067	78169768	414.067505	20.398413	51.014122
Pwp2	Pwp2	chr10	-	78170909	78185171	93.260887	5.495766	13.744287
Gm40708	Gm40708	chr10	+	78246624	78255434	0.000000	0.000000	0.000000
Gm30122	Gm30122	chr10	-	78248880	78264096	0.574356	0.028295	0.070762
Trappc10	Trappc10	chr10	-	78186725	78244642	31.333004	1.543573	3.860302
Agpat3	Agpat3	chr10	-	78269174	78352484	125.289505	7.461197	18.659607
Mir7659	Mir7659	chr10	-	78340150	78340207	0.000000	0.000000	0.000000
Gm40709	Gm40709	chr10	+	78352541	78355640	0.190476	0.010671	0.026686
Rrp1	Rrp1	chr10	-	78400362	78413043	792.841125	42.388878	106.009773
Mir6907	Mir6907	chr10	-	78408475	78408545	0.000000	0.000000	0.000000
Cstb	Cstb	chr10	+	78425670	78427622	1495.078125	73.652779	184.197250
Pdxk	Pdxk	chr10	-	78436747	78464948	251.747940	12.401984	31.015955
Mir6908	Mir6908	chr10	-	78445095	78445157	1.095238	0.053955	0.134936
Gm30346	Gm30346	chr10	+	78592041	78597282	0.000000	0.000000	0.000000
2610008E11Rik	2610008E11Rik	chr10	-	79064374	79097621	58.729168	2.916686	7.294300
Plpp2	Plpp2	chr10	-	79526424	79533787	76.457909	3.814797	9.540374
Mir6909	Mir6909	chr10	-	79531029	79531090	0.000000	0.000000	0.000000
Ilvbl	Ilvbl	chr10	+	78574345	78584502	541.341248	41.382557	103.493073
Syde1	Syde1	chr10	-	78584503	78591964	1.911847	0.112431	0.281177
Madcam1	Madcam1	chr10	+	79664394	79668541	2.218691	0.131300	0.328367
Mier2	Mier2	chr10	-	79540245	79558901	56.956085	7.310680	18.283182
Tpgs1	Tpgs1	chr10	+	79669410	79676126	845.663025	41.660320	104.187729
Cdc34	Cdc34	chr10	+	79682194	79688398	138.708755	7.746724	19.373678
Gzmm	Gzmm	chr10	+	79689020	79695261	8.186715	0.650524	1.626886
Rnf126	Rnf126	chr10	-	79758515	79767011	34.179626	1.790873	4.478769
Gm30480	Gm30480	chr10	-	79716192	79716908	0.000000	0.000000	0.000000
Hcn2	Hcn2	chr10	+	79716634	79736108	0.000000	0.000000	0.000000
Polrmt	Polrmt	chr10	-	79736117	79746589	85.228951	4.216480	10.544938
Fstl3	Fstl3	chr10	+	79777274	79782630	0.000000	0.000000	0.000000
Prss57	Prss57	chr10	-	79781474	79794740	0.000000	0.000000	0.000000
Palm	Palm	chr10	+	79793572	79820915	26.491020	2.642883	6.609550
Gm40713	Gm40713	chr10	-	79800681	79807025	0.000000	0.000000	0.000000
Bsg	Bsg	chr10	+	79704358	79711979	6293.269043	426.599915	1066.877930
Med16	Med16	chr10	-	79894707	79908941	80.527260	4.211160	10.531632
E130317F20Rik	E130317F20Rik	chr10	-	79851377	79854971	14.152400	0.697197	1.743610
Ptbp1	Ptbp1	chr10	+	79854432	79864435	709.327209	36.769703	91.956848
Plppr3	Plppr3	chr10	-	79860475	79874634	5.336168	0.399914	1.000139
Mir6910	Mir6910	chr10	+	79862587	79862652	0.000000	0.000000	0.000000
Gm40715	Gm40715	chr10	-	79924693	79926933	0.478451	0.023570	0.058946
Arid3a	Arid3a	chr10	+	79927043	79955018	12.793645	1.033097	2.583658
R3hdm4	R3hdm4	chr10	-	79910052	79917047	702.469543	37.067551	92.701736
Kiss1r	Kiss1r	chr10	+	79916960	79924088	11.282845	0.748095	1.870900
Grin3b	Grin3b	chr10	+	79970397	79977190	2.317218	0.115800	0.289602
Tmem259	Tmem259	chr10	-	79977120	79984330	58.042477	2.942576	7.359049
Wdr18	Wdr18	chr10	+	79959989	79969247	440.169312	23.430700	58.597523
Cnn2	Cnn2	chr10	+	79988600	79995400	255.005051	12.562441	31.417240
Abca7	Abca7	chr10	+	79996455	80015572	41.930042	2.157998	5.396908
Hmha1	Hmha1	chr10	+	80016672	80031471	1391.505493	102.752403	256.972107
Polr2e	Polr2e	chr10	-	80035953	80039659	1311.226196	64.595589	161.546249
Gpx4	Gpx4	chr10	+	80047166	80056439	719.517517	75.720459	189.368286
Sbno2	Sbno2	chr10	-	80056997	80106108	141.439941	9.410591	23.534822
LOC108167824	LOC108167824	chr10	+	80073893	80081724	23.235786	1.144676	2.862705
Midn	Midn	chr10	+	80148239	80158368	40.995701	2.440516	6.103454
Stk11	Stk11	chr10	+	80115692	80130685	72.440895	16.147125	40.382126
Cbarp	Cbarp	chr10	-	80130434	80140135	22.751081	1.721226	4.304592
Atp5d	Atp5d	chr10	+	80138768	80145818	749.873596	61.146217	152.919754
Cirbp	Cirbp	chr10	+	80165990	80172691	254.186615	36.271294	90.710388
1600002K03Rik	1600002K03Rik	chr10	+	80172944	80175119	70.740402	3.484920	8.715388
Efna2	Efna2	chr10	+	80179482	80190010	3.424214	0.168689	0.421871
Mum1	Mum1	chr10	+	80226434	80245144	85.537422	5.771951	14.434994
Gamt	Gamt	chr10	-	80258151	80261026	180.950729	10.256543	25.650452
